ifim_site_name,ifim_da_sqmi,metric,flow,pctchg
Above Harvell Dam,1342,deep_slow,Jul,-3.417048531
Above Harvell Dam,1342,deep_fast,Jul,-11.59920971
Above Harvell Dam,1342,as_spawn,Jul,-56.74319877
Above Harvell Dam,1342,as_juv,Jul,-2.347938143
Above Harvell Dam,1342,l_rad,Jul,-25.51405863
Above Harvell Dam,1342,e_comp,Jul,-20.57595247
Above Harvell Dam,1342,rh_spawn,Jul,-1.784413142
Above Harvell Dam,1342,smb_juv,Aug,-5.58858036
Above Harvell Dam,1342,smb_adult,Aug,-3.281222422
Above Harvell Dam,1342,smb_spawn,Aug,8.456485073
Above Harvell Dam,1342,rbs_spawn,Aug,1.288431689
Above Harvell Dam,1342,nh_adult,Aug,-17.10756772
Above Harvell Dam,1342,nh_spawn,Aug,-15.73383517
Above Harvell Dam,1342,bd_high_grad,Aug,0.17267519
Above Harvell Dam,1342,bd_low_grad,Aug,4.252234869
Above Harvell Dam,1342,shallow_slow,Aug,7.572691304
Above Harvell Dam,1342,shallow_fast,Aug,-13.31190639
Above Harvell Dam,1342,deep_slow,Aug,-3.50224905
Above Harvell Dam,1342,deep_fast,Aug,-13.31992997
Above Harvell Dam,1342,as_spawn,Aug,-57.88207087
Above Harvell Dam,1342,as_juv,Aug,-3.353533264
Above Harvell Dam,1342,l_rad,Aug,-25.13275908
Above Harvell Dam,1342,e_comp,Aug,-20.28568023
Above Harvell Dam,1342,rh_spawn,Aug,-1.841114188
Above Harvell Dam,1342,smb_juv,Sep,-5.89474227
Above Harvell Dam,1342,smb_adult,Sep,-4.166990173
Above Harvell Dam,1342,smb_spawn,Sep,5.464701932
Above Harvell Dam,1342,rbs_spawn,Sep,-0.571599853
Above Harvell Dam,1342,nh_adult,Sep,-16.46487705
Above Harvell Dam,1342,nh_spawn,Sep,-15.73383517
Above Harvell Dam,1342,bd_high_grad,Sep,-1.979072294
Above Harvell Dam,1342,bd_low_grad,Sep,3.714800598
Above Harvell Dam,1342,shallow_slow,Sep,4.213331323
Above Harvell Dam,1342,shallow_fast,Sep,-12.61821536
Above Harvell Dam,1342,deep_slow,Sep,-3.52857122
Above Harvell Dam,1342,deep_fast,Sep,-14.17849184
Above Harvell Dam,1342,as_spawn,Sep,-61.50790434
Above Harvell Dam,1342,as_juv,Sep,-4.201495034
Above Harvell Dam,1342,l_rad,Sep,-24.05722279
Above Harvell Dam,1342,e_comp,Sep,-20.28568023
Above Harvell Dam,1342,rh_spawn,Sep,-1.861533836
Above Harvell Dam,1342,smb_juv,Oct,-5.02730651
Above Harvell Dam,1342,smb_adult,Oct,-2.149654038
Above Harvell Dam,1342,smb_spawn,Oct,10.38522633
Above Harvell Dam,1342,rbs_spawn,Oct,3.994387448
Above Harvell Dam,1342,nh_adult,Oct,-17.52495316
Above Harvell Dam,1342,nh_spawn,Oct,-15.99138601
Above Harvell Dam,1342,bd_high_grad,Oct,0.17267519
Above Harvell Dam,1342,bd_low_grad,Oct,4.112686251
Above Harvell Dam,1342,shallow_slow,Oct,7.805679291
Above Harvell Dam,1342,shallow_fast,Oct,-12.14987289
Above Harvell Dam,1342,deep_slow,Oct,-3.464978055
Above Harvell Dam,1342,deep_fast,Oct,-12.15120457
Above Harvell Dam,1342,as_spawn,Oct,-57.7827051
Above Harvell Dam,1342,as_juv,Oct,-2.663862911
Above Harvell Dam,1342,l_rad,Oct,-25.44584096
Above Harvell Dam,1342,e_comp,Oct,-20.39174909
Above Harvell Dam,1342,rh_spawn,Oct,-1.84174438
Above Harvell Dam,1342,smb_juv,Nov,-3.481760727
Above Harvell Dam,1342,smb_adult,Nov,0.026358172
Above Harvell Dam,1342,smb_spawn,Nov,18.61313525
Above Harvell Dam,1342,rbs_spawn,Nov,12.48930863
Above Harvell Dam,1342,nh_adult,Nov,-18.30000551
Above Harvell Dam,1342,nh_spawn,Nov,-16.50599211
Above Harvell Dam,1342,bd_high_grad,Nov,3.627197553
Above Harvell Dam,1342,bd_low_grad,Nov,7.541755889
Above Harvell Dam,1342,shallow_slow,Nov,15.40095009
Above Harvell Dam,1342,shallow_fast,Nov,-6.457452541
Above Harvell Dam,1342,deep_slow,Nov,-2.42257666
Above Harvell Dam,1342,deep_fast,Nov,-6.436744708
Above Harvell Dam,1342,as_spawn,Nov,-40.31782889
Above Harvell Dam,1342,as_juv,Nov,-1.357028907
Above Harvell Dam,1342,l_rad,Nov,-25.78812257
Above Harvell Dam,1342,e_comp,Nov,-19.14498484
Above Harvell Dam,1342,rh_spawn,Nov,-1.362901203
Above Harvell Dam,1342,smb_juv,Dec,-2.634004592
Above Harvell Dam,1342,smb_adult,Dec,1.111155687
Above Harvell Dam,1342,smb_spawn,Dec,22.86062198
Above Harvell Dam,1342,rbs_spawn,Dec,15.31752588
Above Harvell Dam,1342,nh_adult,Dec,-18.51556538
Above Harvell Dam,1342,nh_spawn,Dec,-16.91099803
Above Harvell Dam,1342,bd_high_grad,Dec,5.618976602
Above Harvell Dam,1342,bd_low_grad,Dec,12.85481437
Above Harvell Dam,1342,shallow_slow,Dec,23.86850232
Above Harvell Dam,1342,shallow_fast,Dec,8.493740754
Above Harvell Dam,1342,deep_slow,Dec,-1.521173201
Above Harvell Dam,1342,deep_fast,Dec,-3.347304506
Above Harvell Dam,1342,as_spawn,Dec,-33.60232719
Above Harvell Dam,1342,as_juv,Dec,-0.863586025
Above Harvell Dam,1342,l_rad,Dec,-25.19747291
Above Harvell Dam,1342,e_comp,Dec,-16.73673108
Above Harvell Dam,1342,rh_spawn,Dec,-0.750791775
Below Harvell Dam,1359.9,smb_juv,MAF,0.601774411
Below Harvell Dam,1359.9,smb_adult,MAF,-3.278508637
Below Harvell Dam,1359.9,smb_spawn,MAF,12.99311381
Below Harvell Dam,1359.9,rbs_spawn,MAF,11.88658185
Below Harvell Dam,1359.9,nh_adult,MAF,-17.23507106
Below Harvell Dam,1359.9,nh_spawn,MAF,-23.38051993
Below Harvell Dam,1359.9,bd_high_grad,MAF,14.37169717
Below Harvell Dam,1359.9,bd_low_grad,MAF,19.90214553
Below Harvell Dam,1359.9,shallow_slow,MAF,14.36801841
Below Harvell Dam,1359.9,shallow_fast,MAF,12.64181624
Below Harvell Dam,1359.9,deep_slow,MAF,6.972004003
Below Harvell Dam,1359.9,deep_fast,MAF,-7.309562565
Below Harvell Dam,1359.9,as_spawn,MAF,-23.94671374
Below Harvell Dam,1359.9,as_juv,MAF,1.389093653
Below Harvell Dam,1359.9,l_rad,MAF,-19.39418441
Below Harvell Dam,1359.9,e_comp,MAF,-13.45948712
Below Harvell Dam,1359.9,rh_spawn,MAF,-1.71136496
Below Harvell Dam,1359.9,smb_juv,Jan,1.22314994
Below Harvell Dam,1359.9,smb_adult,Jan,-1.801760983
Below Harvell Dam,1359.9,smb_spawn,Jan,13.66733249
Below Harvell Dam,1359.9,rbs_spawn,Jan,28.08480703
Below Harvell Dam,1359.9,nh_adult,Jan,-10.7653483
Below Harvell Dam,1359.9,nh_spawn,Jan,-23.59565281
Below Harvell Dam,1359.9,bd_high_grad,Jan,17.96396892
Below Harvell Dam,1359.9,bd_low_grad,Jan,24.9226551
Below Harvell Dam,1359.9,shallow_slow,Jan,17.79895566
Below Harvell Dam,1359.9,shallow_fast,Jan,22.05692879
Below Harvell Dam,1359.9,deep_slow,Jan,7.954417483
Below Harvell Dam,1359.9,deep_fast,Jan,3.972388568
Below Harvell Dam,1359.9,as_spawn,Jan,-22.16775486
Below Harvell Dam,1359.9,as_juv,Jan,1.731692451
Below Harvell Dam,1359.9,l_rad,Jan,-9.459600624
Below Harvell Dam,1359.9,e_comp,Jan,0.453449381
Below Harvell Dam,1359.9,rh_spawn,Jan,0.777748554
Below Harvell Dam,1359.9,smb_juv,Feb,1.41299189
Below Harvell Dam,1359.9,smb_adult,Feb,-1.608371431
Below Harvell Dam,1359.9,smb_spawn,Feb,13.40533566
Below Harvell Dam,1359.9,rbs_spawn,Feb,33.14417222
Below Harvell Dam,1359.9,nh_adult,Feb,-9.84995841
Below Harvell Dam,1359.9,nh_spawn,Feb,-23.46562011
Below Harvell Dam,1359.9,bd_high_grad,Feb,17.61081009
Below Harvell Dam,1359.9,bd_low_grad,Feb,24.83108179
Below Harvell Dam,1359.9,shallow_slow,Feb,19.8788406
Below Harvell Dam,1359.9,shallow_fast,Feb,21.87337619
Below Harvell Dam,1359.9,deep_slow,Feb,8.096911458
Below Harvell Dam,1359.9,deep_fast,Feb,4.437136589
Below Harvell Dam,1359.9,as_spawn,Feb,-21.69318671
Below Harvell Dam,1359.9,as_juv,Feb,1.736532557
Below Harvell Dam,1359.9,l_rad,Feb,-8.147125444
Below Harvell Dam,1359.9,e_comp,Feb,1.415544921
Below Harvell Dam,1359.9,rh_spawn,Feb,0.777748496
Below Harvell Dam,1359.9,smb_juv,Mar,1.554040858
Below Harvell Dam,1359.9,smb_adult,Mar,-1.602326942
Below Harvell Dam,1359.9,smb_spawn,Mar,13.32593851
Below Harvell Dam,1359.9,rbs_spawn,Mar,34.47321124
Below Harvell Dam,1359.9,nh_adult,Mar,-9.431148407
Below Harvell Dam,1359.9,nh_spawn,Mar,-23.41200723
Below Harvell Dam,1359.9,bd_high_grad,Mar,17.82297293
Below Harvell Dam,1359.9,bd_low_grad,Mar,24.8050588
Below Harvell Dam,1359.9,shallow_slow,Mar,21.85738808
Below Harvell Dam,1359.9,shallow_fast,Mar,21.82695378
Below Harvell Dam,1359.9,deep_slow,Mar,7.937105125
Below Harvell Dam,1359.9,deep_fast,Mar,4.284790664
Below Harvell Dam,1359.9,as_spawn,Mar,-21.64645189
Below Harvell Dam,1359.9,as_juv,Mar,1.740707251
Below Harvell Dam,1359.9,l_rad,Mar,-6.003927098
Below Harvell Dam,1359.9,e_comp,Mar,2.076958532
Below Harvell Dam,1359.9,rh_spawn,Mar,0.777748554
Below Harvell Dam,1359.9,smb_juv,Apr,1.329556699
Below Harvell Dam,1359.9,smb_adult,Apr,-1.677631973
Below Harvell Dam,1359.9,smb_spawn,Apr,13.7710637
Below Harvell Dam,1359.9,rbs_spawn,Apr,36.44532491
Below Harvell Dam,1359.9,nh_adult,Apr,-8.901651788
Below Harvell Dam,1359.9,nh_spawn,Apr,-23.41150241
Below Harvell Dam,1359.9,bd_high_grad,Apr,14.94672118
Below Harvell Dam,1359.9,bd_low_grad,Apr,24.98977643
Below Harvell Dam,1359.9,shallow_slow,Apr,17.73090025
Below Harvell Dam,1359.9,shallow_fast,Apr,22.07910947
Below Harvell Dam,1359.9,deep_slow,Apr,7.588003527
Below Harvell Dam,1359.9,deep_fast,Apr,4.375772495
Below Harvell Dam,1359.9,as_spawn,Apr,-21.70105969
Below Harvell Dam,1359.9,as_juv,Apr,1.72755553
Below Harvell Dam,1359.9,l_rad,Apr,-3.174641097
Below Harvell Dam,1359.9,e_comp,Apr,2.959858624
Below Harvell Dam,1359.9,rh_spawn,Apr,0.988289709
Below Harvell Dam,1359.9,smb_juv,May,1.146686693
Below Harvell Dam,1359.9,smb_adult,May,-1.986825824
Below Harvell Dam,1359.9,smb_spawn,May,13.37891655
Below Harvell Dam,1359.9,rbs_spawn,May,24.47807594
Below Harvell Dam,1359.9,nh_adult,May,-11.53238499
Below Harvell Dam,1359.9,nh_spawn,May,-23.44090098
Below Harvell Dam,1359.9,bd_high_grad,May,20.65539601
Below Harvell Dam,1359.9,bd_low_grad,May,24.8674671
Below Harvell Dam,1359.9,shallow_slow,May,15.03868739
Below Harvell Dam,1359.9,shallow_fast,May,21.98155424
Below Harvell Dam,1359.9,deep_slow,May,8.385937246
Below Harvell Dam,1359.9,deep_fast,May,3.57409452
Below Harvell Dam,1359.9,as_spawn,May,-22.34700501
Below Harvell Dam,1359.9,as_juv,May,1.739581256
Below Harvell Dam,1359.9,l_rad,May,-10.01385577
Below Harvell Dam,1359.9,e_comp,May,-0.252765666
Below Harvell Dam,1359.9,rh_spawn,May,0.654901844
Below Harvell Dam,1359.9,smb_juv,Jun,0.900771909
Below Harvell Dam,1359.9,smb_adult,Jun,-2.880944686
Below Harvell Dam,1359.9,smb_spawn,Jun,12.67136916
Below Harvell Dam,1359.9,rbs_spawn,Jun,14.25897811
Below Harvell Dam,1359.9,nh_adult,Jun,-16.77219102
Below Harvell Dam,1359.9,nh_spawn,Jun,-23.50530872
Below Harvell Dam,1359.9,bd_high_grad,Jun,17.93114937
Below Harvell Dam,1359.9,bd_low_grad,Jun,23.09061333
Below Harvell Dam,1359.9,shallow_slow,Jun,13.98368015
Below Harvell Dam,1359.9,shallow_fast,Jun,20.65752914
Below Harvell Dam,1359.9,deep_slow,Jun,7.524688739
Below Harvell Dam,1359.9,deep_fast,Jun,-3.358007676
Below Harvell Dam,1359.9,as_spawn,Jun,-23.73867391
Below Harvell Dam,1359.9,as_juv,Jun,1.630652488
Below Harvell Dam,1359.9,l_rad,Jun,-17.50130874
Below Harvell Dam,1359.9,e_comp,Jun,-9.205022218
Below Harvell Dam,1359.9,rh_spawn,Jun,-1.249184013
Below Harvell Dam,1359.9,smb_juv,Jul,-6.002741679
Below Harvell Dam,1359.9,smb_adult,Jul,-5.315875633
Below Harvell Dam,1359.9,smb_spawn,Jul,13.12503433
Below Harvell Dam,1359.9,rbs_spawn,Jul,10.02850583
Below Harvell Dam,1359.9,nh_adult,Jul,-18.33330292
Below Harvell Dam,1359.9,nh_spawn,Jul,-22.87654679
Below Harvell Dam,1359.9,bd_high_grad,Jul,14.31486063
Below Harvell Dam,1359.9,bd_low_grad,Jul,14.55528712
Below Harvell Dam,1359.9,shallow_slow,Jul,11.74200222
Below Harvell Dam,1359.9,shallow_fast,Jul,-3.201164525
Below Harvell Dam,1359.9,deep_slow,Jul,-1.620081191
Below Harvell Dam,1359.9,deep_fast,Jul,-14.00488431
Below Harvell Dam,1359.9,as_spawn,Jul,-24.49636673
Below Harvell Dam,1359.9,as_juv,Jul,-1.434051717
Below Harvell Dam,1359.9,l_rad,Jul,-20.54087622
Below Harvell Dam,1359.9,e_comp,Jul,-15.98818647
Below Harvell Dam,1359.9,rh_spawn,Jul,-1.772493384
Below Harvell Dam,1359.9,smb_juv,Aug,-8.469052437
Below Harvell Dam,1359.9,smb_adult,Aug,-8.230272921
Below Harvell Dam,1359.9,smb_spawn,Aug,12.36561189
Below Harvell Dam,1359.9,rbs_spawn,Aug,8.979771828
Below Harvell Dam,1359.9,nh_adult,Aug,-18.6062092
Below Harvell Dam,1359.9,nh_spawn,Aug,-23.11669252
Below Harvell Dam,1359.9,bd_high_grad,Aug,12.36985888
Below Harvell Dam,1359.9,bd_low_grad,Aug,12.45788653
Below Harvell Dam,1359.9,shallow_slow,Aug,12.91961099
Below Harvell Dam,1359.9,shallow_fast,Aug,-6.941122197
Below Harvell Dam,1359.9,deep_slow,Aug,-3.425553682
Below Harvell Dam,1359.9,deep_fast,Aug,-14.07451668
Below Harvell Dam,1359.9,as_spawn,Aug,-25.09758209
Below Harvell Dam,1359.9,as_juv,Aug,-2.586499909
Below Harvell Dam,1359.9,l_rad,Aug,-20.7582102
Below Harvell Dam,1359.9,e_comp,Aug,-16.06418569
Below Harvell Dam,1359.9,rh_spawn,Aug,-1.786326706
Below Harvell Dam,1359.9,smb_juv,Sep,-9.751688566
Below Harvell Dam,1359.9,smb_adult,Sep,-10.21425355
Below Harvell Dam,1359.9,smb_spawn,Sep,9.636419655
Below Harvell Dam,1359.9,rbs_spawn,Sep,7.132535926
Below Harvell Dam,1359.9,nh_adult,Sep,-19.28338402
Below Harvell Dam,1359.9,nh_spawn,Sep,-22.958635
Below Harvell Dam,1359.9,bd_high_grad,Sep,12.25131447
Below Harvell Dam,1359.9,bd_low_grad,Sep,10.12655503
Below Harvell Dam,1359.9,shallow_slow,Sep,17.83674164
Below Harvell Dam,1359.9,shallow_fast,Sep,-10.67218042
Below Harvell Dam,1359.9,deep_slow,Sep,-3.947688907
Below Harvell Dam,1359.9,deep_fast,Sep,-14.29512766
Below Harvell Dam,1359.9,as_spawn,Sep,-25.83960138
Below Harvell Dam,1359.9,as_juv,Sep,-3.040910827
Below Harvell Dam,1359.9,l_rad,Sep,-20.82580215
Below Harvell Dam,1359.9,e_comp,Sep,-16.18596471
Below Harvell Dam,1359.9,rh_spawn,Sep,-1.917183445
Below Harvell Dam,1359.9,smb_juv,Oct,-6.86680911
Below Harvell Dam,1359.9,smb_adult,Oct,-6.015418316
Below Harvell Dam,1359.9,smb_spawn,Oct,13.0528149
Below Harvell Dam,1359.9,rbs_spawn,Oct,8.897131812
Below Harvell Dam,1359.9,nh_adult,Oct,-18.83025076
Below Harvell Dam,1359.9,nh_spawn,Oct,-23.04840625
Below Harvell Dam,1359.9,bd_high_grad,Oct,12.35205226
Below Harvell Dam,1359.9,bd_low_grad,Oct,13.64812369
Below Harvell Dam,1359.9,shallow_slow,Oct,12.03059044
Below Harvell Dam,1359.9,shallow_fast,Oct,-5.282228385
Below Harvell Dam,1359.9,deep_slow,Oct,-3.050347821
Below Harvell Dam,1359.9,deep_fast,Oct,-14.01153605
Below Harvell Dam,1359.9,as_spawn,Oct,-25.09200498
Below Harvell Dam,1359.9,as_juv,Oct,-1.939839482
Below Harvell Dam,1359.9,l_rad,Oct,-20.6973121
Below Harvell Dam,1359.9,e_comp,Oct,-15.92736393
Below Harvell Dam,1359.9,rh_spawn,Oct,-1.77863705
Below Harvell Dam,1359.9,smb_juv,Nov,0.764995631
Below Harvell Dam,1359.9,smb_adult,Nov,-2.921765083
Below Harvell Dam,1359.9,smb_spawn,Nov,13.4945101
Below Harvell Dam,1359.9,rbs_spawn,Nov,14.41535867
Below Harvell Dam,1359.9,nh_adult,Nov,-17.02149895
Below Harvell Dam,1359.9,nh_spawn,Nov,-23.30199803
Below Harvell Dam,1359.9,bd_high_grad,Nov,16.37426349
Below Harvell Dam,1359.9,bd_low_grad,Nov,22.5811475
Below Harvell Dam,1359.9,shallow_slow,Nov,12.41025868
Below Harvell Dam,1359.9,shallow_fast,Nov,20.34547013
Below Harvell Dam,1359.9,deep_slow,Nov,7.317450695
Below Harvell Dam,1359.9,deep_fast,Nov,-3.830271085
Below Harvell Dam,1359.9,as_spawn,Nov,-23.80478376
Below Harvell Dam,1359.9,as_juv,Nov,1.597094712
Below Harvell Dam,1359.9,l_rad,Nov,-18.29921181
Below Harvell Dam,1359.9,e_comp,Nov,-9.759009168
Below Harvell Dam,1359.9,rh_spawn,Nov,-1.479589804
Below Harvell Dam,1359.9,smb_juv,Dec,1.113730067
Below Harvell Dam,1359.9,smb_adult,Dec,-2.073402647
Below Harvell Dam,1359.9,smb_spawn,Dec,13.11251598
Below Harvell Dam,1359.9,rbs_spawn,Dec,17.62258182
Below Harvell Dam,1359.9,nh_adult,Dec,-14.11528537
Below Harvell Dam,1359.9,nh_spawn,Dec,-23.39573276
Below Harvell Dam,1359.9,bd_high_grad,Dec,19.59087792
Below Harvell Dam,1359.9,bd_low_grad,Dec,23.58392126
Below Harvell Dam,1359.9,shallow_slow,Dec,14.53814359
Below Harvell Dam,1359.9,shallow_fast,Dec,20.72239087
Below Harvell Dam,1359.9,deep_slow,Dec,7.891622403
Below Harvell Dam,1359.9,deep_fast,Dec,3.211521531
Below Harvell Dam,1359.9,as_spawn,Dec,-22.81829649
Below Harvell Dam,1359.9,as_juv,Dec,1.68393205
Below Harvell Dam,1359.9,l_rad,Dec,-11.23919124
Below Harvell Dam,1359.9,e_comp,Dec,-4.164484303
Below Harvell Dam,1359.9,rh_spawn,Dec,-0.536236892
Craig,312.9,bj_juv,MAF,-0.320115872
Craig,312.9,bj_adult,MAF,-8.832608092
Craig,312.9,csr_adult,MAF,-0.535230873
Craig,312.9,chub_spp._spawn,MAF,2.837554836
Craig,312.9,ff_juv,MAF,-3.449534318
Craig,312.9,nh_spawn,MAF,-5.538057636
Craig,312.9,rfs_yoy,MAF,2.523120728
Craig,312.9,rfs_adult,MAF,-0.814522823
Craig,312.9,ff_adult,MAF,-9.476765322
Craig,312.9,nh_adult,MAF,-11.08703192
Craig,312.9,smb_yoy,MAF,10.42001368
