id,long,lat,order,hole,piece,group,X.id.
1,-83.395306,36.679486,67,FALSE,1,1.1,id
1,-83.389306,36.684986,68,FALSE,1,1.1,id
1,-83.386099,36.686589,69,FALSE,1,1.1,id
1,-83.367505,36.692686,70,FALSE,1,1.1,id
1,-83.364005,36.694586,71,FALSE,1,1.1,id
1,-83.362105,36.694786,72,FALSE,1,1.1,id
1,-83.360205,36.693586,73,FALSE,1,1.1,id
1,-83.359205,36.693586,74,FALSE,1,1.1,id
1,-83.356405,36.694686,75,FALSE,1,1.1,id
1,-83.354606,36.696153,76,FALSE,1,1.1,id
1,-83.353613,36.696699,77,FALSE,1,1.1,id
1,-83.350805,36.697386,78,FALSE,1,1.1,id
1,-83.35046868,36.69769175,79,FALSE,1,1.1,id
1,-83.349705,36.698386,80,FALSE,1,1.1,id
1,-83.34774283,36.69921056,81,FALSE,1,1.1,id
1,-83.342804,36.701286,82,FALSE,1,1.1,id
1,-83.315703,36.708187,83,FALSE,1,1.1,id
1,-83.313003,36.709087,84,FALSE,1,1.1,id
1,-83.311403,36.710287,85,FALSE,1,1.1,id
1,-83.307103,36.711387,86,FALSE,1,1.1,id
1,-83.287802,36.713787,87,FALSE,1,1.1,id
1,-83.28709534,36.71394404,88,FALSE,1,1.1,id
1,-83.286902,36.713987,89,FALSE,1,1.1,id
1,-83.286823,36.714066,90,FALSE,1,1.1,id
1,-83.285702,36.715187,91,FALSE,1,1.1,id
1,-83.275501,36.717987,92,FALSE,1,1.1,id
1,-83.272501,36.717787,93,FALSE,1,1.1,id
1,-83.269301,36.718487,94,FALSE,1,1.1,id
1,-83.263601,36.720987,95,FALSE,1,1.1,id
1,-83.2555,36.721787,96,FALSE,1,1.1,id
1,-83.2463,36.725287,97,FALSE,1,1.1,id
1,-83.238499,36.727087,98,FALSE,1,1.1,id
1,-83.236399,36.726887,99,FALSE,1,1.1,id
1,-83.22843774,36.72902295,100,FALSE,1,1.1,id
1,-83.219999,36.731287,101,FALSE,1,1.1,id
1,-83.199698,36.737487,102,FALSE,1,1.1,id
1,-83.19593845,36.73896105,103,FALSE,1,1.1,id
1,-83.194597,36.739487,104,FALSE,1,1.1,id
1,-83.175696,36.739587,105,FALSE,1,1.1,id
1,-83.167396,36.739187,106,FALSE,1,1.1,id
1,-83.161496,36.739887,107,FALSE,1,1.1,id
1,-83.156696,36.742187,108,FALSE,1,1.1,id
1,-83.146095,36.741788,109,FALSE,1,1.1,id
1,-83.136395,36.743088,110,FALSE,1,1.1,id
1,-83.13625981,36.74331321,111,FALSE,1,1.1,id
1,-83.134294,36.746588,112,FALSE,1,1.1,id
1,-83.130994,36.749788,113,FALSE,1,1.1,id
1,-83.127833,36.750828,114,FALSE,1,1.1,id
1,-83.128272,36.75637,115,FALSE,1,1.1,id
1,-83.128813,36.757864,116,FALSE,1,1.1,id
1,-83.126719,36.761,117,FALSE,1,1.1,id
1,-83.125728,36.761276,118,FALSE,1,1.1,id
1,-83.125655,36.761407,119,FALSE,1,1.1,id
1,-83.12566565,36.76141167,120,FALSE,1,1.1,id
1,-83.12625121,36.7616684,121,FALSE,1,1.1,id
1,-83.12881626,36.762793,122,FALSE,1,1.1,id
1,-83.132477,36.764398,123,FALSE,1,1.1,id
1,-83.132286,36.76561,124,FALSE,1,1.1,id
1,-83.131245,36.767105,125,FALSE,1,1.1,id
1,-83.131088,36.768379,126,FALSE,1,1.1,id
1,-83.128894,36.769888,127,FALSE,1,1.1,id
1,-83.131127,36.771169,128,FALSE,1,1.1,id
1,-83.132685,36.771528,129,FALSE,1,1.1,id
1,-83.131701,36.773596,130,FALSE,1,1.1,id
1,-83.130119,36.773866,131,FALSE,1,1.1,id
1,-83.128987,36.775784,132,FALSE,1,1.1,id
1,-83.13118,36.778835,133,FALSE,1,1.1,id
1,-83.132253,36.781611,134,FALSE,1,1.1,id
1,-83.133244,36.783213,135,FALSE,1,1.1,id
1,-83.133231,36.784585,136,FALSE,1,1.1,id
1,-83.131782,36.785391,137,FALSE,1,1.1,id
1,-83.129127,36.785496,138,FALSE,1,1.1,id
1,-83.123341,36.786654,139,FALSE,1,1.1,id
1,-83.119144,36.789531,140,FALSE,1,1.1,id
1,-83.114693,36.796088,141,FALSE,1,1.1,id
1,-83.110793,36.800388,142,FALSE,1,1.1,id
1,-83.108029,36.802181,143,FALSE,1,1.1,id
1,-83.103092,36.806689,144,FALSE,1,1.1,id
1,-83.098492,36.814289,145,FALSE,1,1.1,id
1,-83.098892,36.822989,146,FALSE,1,1.1,id
1,-83.099792,36.824889,147,FALSE,1,1.1,id
1,-83.101692,36.826689,148,FALSE,1,1.1,id
1,-83.10205006,36.82803173,149,FALSE,1,1.1,id
1,-83.102092,36.828189,150,FALSE,1,1.1,id
1,-83.101792,36.829089,151,FALSE,1,1.1,id
1,-83.098892,36.831789,152,FALSE,1,1.1,id
1,-83.091291,36.834389,153,FALSE,1,1.1,id
1,-83.09093141,36.83463915,154,FALSE,1,1.1,id
1,-83.088991,36.835989,155,FALSE,1,1.1,id
1,-83.086991,36.838189,156,FALSE,1,1.1,id
1,-83.07969,36.840589,157,FALSE,1,1.1,id
1,-83.07519,36.840889,158,FALSE,1,1.1,id
1,-83.07379,36.844889,159,FALSE,1,1.1,id
1,-83.07559,36.850589,160,FALSE,1,1.1,id
1,-83.07274192,36.85438644,161,FALSE,1,1.1,id
1,-83.07259,36.854589,162,FALSE,1,1.1,id
1,-83.06929,36.853589,163,FALSE,1,1.1,id
1,-83.066189,36.851889,164,FALSE,1,1.1,id
1,-83.063989,36.851689,165,FALSE,1,1.1,id
1,-83.060489,36.853789,166,FALSE,1,1.1,id
1,-83.052489,36.851989,167,FALSE,1,1.1,id
1,-83.047589,36.851789,168,FALSE,1,1.1,id
1,-83.044288,36.852989,169,FALSE,1,1.1,id
1,-83.042188,36.854389,170,FALSE,1,1.1,id
1,-83.026887,36.855489,171,FALSE,1,1.1,id
1,-83.025887,36.855289,172,FALSE,1,1.1,id
1,-83.024387,36.851689,173,FALSE,1,1.1,id
1,-83.021887,36.849989,174,FALSE,1,1.1,id
1,-83.012587,36.847289,175,FALSE,1,1.1,id
1,-83.009222,36.847295,176,FALSE,1,1.1,id
1,-83.006086,36.847889,177,FALSE,1,1.1,id
1,-83.003786,36.851789,178,FALSE,1,1.1,id
1,-83.00325295,36.85226598,179,FALSE,1,1.1,id
1,-82.998376,36.85663,180,FALSE,1,1.1,id
1,-82.988707,36.859137,181,FALSE,1,1.1,id
1,-82.979227,36.859693,182,FALSE,1,1.1,id
1,-82.973395,36.859097,183,FALSE,1,1.1,id
1,-82.971934,36.857767,184,FALSE,1,1.1,id
1,-82.970253,36.857686,185,FALSE,1,1.1,id
1,-82.960955,36.862536,186,FALSE,1,1.1,id
1,-82.951685,36.866152,187,FALSE,1,1.1,id
1,-82.94913713,36.86635475,188,FALSE,1,1.1,id
1,-82.937573,36.867275,189,FALSE,1,1.1,id
1,-82.92241,36.873925,190,FALSE,1,1.1,id
1,-82.911824,36.874243,191,FALSE,1,1.1,id
1,-82.91169,36.874248,192,FALSE,1,1.1,id
1,-82.910315,36.874055,193,FALSE,1,1.1,id
1,-82.907774,36.874706,194,FALSE,1,1.1,id
1,-82.907276,36.875643,195,FALSE,1,1.1,id
1,-82.908004,36.877233,196,FALSE,1,1.1,id
1,-82.907981,36.878749,197,FALSE,1,1.1,id
1,-82.906325,36.87974,198,FALSE,1,1.1,id
1,-82.895445,36.882145,199,FALSE,1,1.1,id
1,-82.89516135,36.88225716,200,FALSE,1,1.1,id
1,-82.890028,36.884287,201,FALSE,1,1.1,id
1,-82.887627,36.88689,202,FALSE,1,1.1,id
1,-82.884626,36.888477,203,FALSE,1,1.1,id
1,-82.879492,36.889085,204,FALSE,1,1.1,id
1,-82.878569,36.889585,205,FALSE,1,1.1,id
1,-82.877862,36.891843,206,FALSE,1,1.1,id
1,-82.87836157,36.89321763,207,FALSE,1,1.1,id
1,-82.878639,36.893981,208,FALSE,1,1.1,id
1,-82.876438,36.896238,209,FALSE,1,1.1,id
1,-82.873213,36.897263,210,FALSE,1,1.1,id
1,-82.870068,36.901735,211,FALSE,1,1.1,id
1,-82.872561,36.903376,212,FALSE,1,1.1,id
1,-82.877473,36.90796,213,FALSE,1,1.1,id
1,-82.876215,36.910218,214,FALSE,1,1.1,id
1,-82.87446236,36.911714,215,FALSE,1,1.1,id
1,-82.873777,36.912299,216,FALSE,1,1.1,id
1,-82.872136,36.913456,217,FALSE,1,1.1,id
1,-82.867116,36.917965,218,FALSE,1,1.1,id
1,-82.865192,36.920923,219,FALSE,1,1.1,id
1,-82.863468,36.922308,220,FALSE,1,1.1,id
1,-82.861943,36.924236,221,FALSE,1,1.1,id
1,-82.860032,36.925241,222,FALSE,1,1.1,id
1,-82.858635,36.927785,223,FALSE,1,1.1,id
1,-82.857965,36.929529,224,FALSE,1,1.1,id
1,-82.858461,36.932717,225,FALSE,1,1.1,id
1,-82.858784,36.933065,226,FALSE,1,1.1,id
1,-82.860537,36.937439,227,FALSE,1,1.1,id
1,-82.861684,36.939316,228,FALSE,1,1.1,id
1,-82.861282,36.944848,229,FALSE,1,1.1,id
1,-82.860633,36.94584,230,FALSE,1,1.1,id
1,-82.859969,36.949074,231,FALSE,1,1.1,id
1,-82.856099,36.952471,232,FALSE,1,1.1,id
1,-82.855705,36.953808,233,FALSE,1,1.1,id
1,-82.858443,36.954036,234,FALSE,1,1.1,id
1,-82.860534,36.956015,235,FALSE,1,1.1,id
1,-82.862866,36.957765,236,FALSE,1,1.1,id
1,-82.864211,36.957983,237,FALSE,1,1.1,id
1,-82.865404,36.958084,238,FALSE,1,1.1,id
1,-82.867358,36.963182,239,FALSE,1,1.1,id
1,-82.87023,36.965498,240,FALSE,1,1.1,id
1,-82.870274,36.965993,241,FALSE,1,1.1,id
1,-82.86946308,36.9720797,242,FALSE,1,1.1,id
1,-82.869183,36.974182,243,FALSE,1,1.1,id
1,-82.86918267,36.97418305,244,FALSE,1,1.1,id
1,-82.868455,36.976481,245,FALSE,1,1.1,id
1,-82.867535,36.977518,246,FALSE,1,1.1,id
1,-82.866689,36.978052,247,FALSE,1,1.1,id
1,-82.866019,36.978272,248,FALSE,1,1.1,id
1,-82.864909,36.97901,249,FALSE,1,1.1,id
1,-82.862926,36.979975,250,FALSE,1,1.1,id
1,-82.860561,36.978265,251,FALSE,1,1.1,id
1,-82.857936,36.978276,252,FALSE,1,1.1,id
1,-82.856768,36.979095,253,FALSE,1,1.1,id
1,-82.856417,36.982216,254,FALSE,1,1.1,id
1,-82.853729,36.985178,255,FALSE,1,1.1,id
1,-82.852614,36.984963,256,FALSE,1,1.1,id
1,-82.851397,36.984497,257,FALSE,1,1.1,id
1,-82.849429,36.983479,258,FALSE,1,1.1,id
1,-82.845002,36.983812,259,FALSE,1,1.1,id
1,-82.841252,36.986858,260,FALSE,1,1.1,id
1,-82.840051,36.987113,261,FALSE,1,1.1,id
1,-82.838549,36.987027,262,FALSE,1,1.1,id
1,-82.836008,36.988837,263,FALSE,1,1.1,id
1,-82.833843,36.991973,264,FALSE,1,1.1,id
1,-82.830802,36.993445,265,FALSE,1,1.1,id
1,-82.829125,36.997541,266,FALSE,1,1.1,id
1,-82.830588,37.000945,267,FALSE,1,1.1,id
1,-82.829961,37.003555,268,FALSE,1,1.1,id
1,-82.828592,37.005707,269,FALSE,1,1.1,id
1,-82.825224,37.006279,270,FALSE,1,1.1,id
1,-82.822684,37.004128,271,FALSE,1,1.1,id
1,-82.821798,37.00438,272,FALSE,1,1.1,id
1,-82.819715,37.006212,273,FALSE,1,1.1,id
1,-82.818006,37.006161,274,FALSE,1,1.1,id
1,-82.815748,37.007196,275,FALSE,1,1.1,id
1,-82.813579,37.00532,276,FALSE,1,1.1,id
1,-82.800531,37.007944,277,FALSE,1,1.1,id
1,-82.797487,37.009654,278,FALSE,1,1.1,id
1,-82.796187,37.008502,279,FALSE,1,1.1,id
1,-82.795695,37.006702,280,FALSE,1,1.1,id
1,-82.794824,37.005899,281,FALSE,1,1.1,id
1,-82.793441,37.005491,282,FALSE,1,1.1,id
1,-82.79089,37.00676,283,FALSE,1,1.1,id
1,-82.790462,37.007263,284,FALSE,1,1.1,id
1,-82.78993986,37.00754198,285,FALSE,1,1.1,id
1,-82.78946525,37.00779557,286,FALSE,1,1.1,id
1,-82.789092,37.007995,287,FALSE,1,1.1,id
1,-82.788897,37.00816,288,FALSE,1,1.1,id
1,-82.782144,37.008242,289,FALSE,1,1.1,id
1,-82.778386,37.012521,290,FALSE,1,1.1,id
1,-82.777368,37.015279,291,FALSE,1,1.1,id
1,-82.77435625,37.01551516,292,FALSE,1,1.1,id
1,-82.771795,37.015716,293,FALSE,1,1.1,id
1,-82.767083,37.020935,294,FALSE,1,1.1,id
1,-82.766408,37.023106,295,FALSE,1,1.1,id
1,-82.759175,37.027333,296,FALSE,1,1.1,id
1,-82.754051,37.026587,297,FALSE,1,1.1,id
1,-82.751852,37.025624,298,FALSE,1,1.1,id
1,-82.750715,37.024107,299,FALSE,1,1.1,id
1,-82.747981,37.025214,300,FALSE,1,1.1,id
1,-82.745562,37.029839,301,FALSE,1,1.1,id
1,-82.743684,37.041397,302,FALSE,1,1.1,id
1,-82.742454,37.04298,303,FALSE,1,1.1,id
1,-82.733603,37.044525,304,FALSE,1,1.1,id
1,-82.731722,37.043447,305,FALSE,1,1.1,id
1,-82.726279,37.042098,306,FALSE,1,1.1,id
1,-82.72509517,37.04259725,307,FALSE,1,1.1,id
1,-82.724714,37.042758,308,FALSE,1,1.1,id
1,-82.722472,37.045101,309,FALSE,1,1.1,id
1,-82.723279,37.047616,310,FALSE,1,1.1,id
1,-82.723128,37.052436,311,FALSE,1,1.1,id
1,-82.722254,37.057948,312,FALSE,1,1.1,id
1,-82.723904,37.062542,313,FALSE,1,1.1,id
1,-82.726312,37.06687,314,FALSE,1,1.1,id
1,-82.727022,37.073019,315,FALSE,1,1.1,id
1,-82.72485755,37.07467522,316,FALSE,1,1.1,id
1,-82.723747,37.075525,317,FALSE,1,1.1,id
1,-82.72169035,37.07519232,318,FALSE,1,1.1,id
1,-82.721676,37.07519,319,FALSE,1,1.1,id
1,-82.718353,37.075706,320,FALSE,1,1.1,id
1,-82.71674,37.07722,321,FALSE,1,1.1,id
1,-82.717204,37.079544,322,FALSE,1,1.1,id
1,-82.718183,37.080679,323,FALSE,1,1.1,id
1,-82.720597,37.081833,324,FALSE,1,1.1,id
1,-82.72304,37.084992,325,FALSE,1,1.1,id
1,-82.724954,37.091905,326,FALSE,1,1.1,id
1,-82.724358,37.09299,327,FALSE,1,1.1,id
1,-82.722179,37.094309,328,FALSE,1,1.1,id
1,-82.721617,37.101276,329,FALSE,1,1.1,id
1,-82.721941,37.105689,330,FALSE,1,1.1,id
1,-82.726294,37.111852,331,FALSE,1,1.1,id
1,-82.72644016,37.11480626,332,FALSE,1,1.1,id
1,-82.726449,37.114985,333,FALSE,1,1.1,id
1,-82.726201,37.115882,334,FALSE,1,1.1,id
1,-82.722097,37.120168,335,FALSE,1,1.1,id
1,-82.718334,37.122267,336,FALSE,1,1.1,id
1,-82.716334,37.122093,337,FALSE,1,1.1,id
1,-82.70787,37.125488,338,FALSE,1,1.1,id
1,-82.695667,37.131514,339,FALSE,1,1.1,id
1,-82.684601,37.135835,340,FALSE,1,1.1,id
1,-82.679428,37.135575,341,FALSE,1,1.1,id
1,-82.676765,37.134965,342,FALSE,1,1.1,id
1,-82.67435507,37.13656655,343,FALSE,1,1.1,id
1,-82.67153,37.138444,344,FALSE,1,1.1,id
1,-82.667717,37.141949,345,FALSE,1,1.1,id
1,-82.662449,37.143865,346,FALSE,1,1.1,id
1,-82.657468,37.145024,347,FALSE,1,1.1,id
1,-82.65476,37.150601,348,FALSE,1,1.1,id
1,-82.65356408,37.15117251,349,FALSE,1,1.1,id
1,-82.653268,37.151314,350,FALSE,1,1.1,id
1,-82.651646,37.151908,351,FALSE,1,1.1,id
1,-82.63584945,37.15395817,352,FALSE,1,1.1,id
1,-82.633493,37.154264,353,FALSE,1,1.1,id
1,-82.63287232,37.15488849,354,FALSE,1,1.1,id
1,-82.63285273,37.15490821,355,FALSE,1,1.1,id
1,-82.624878,37.162932,356,FALSE,1,1.1,id
1,-82.6218456,37.16504593,357,FALSE,1,1.1,id
1,-82.62179768,37.16507934,358,FALSE,1,1.1,id
1,-82.617423,37.168129,359,FALSE,1,1.1,id
1,-82.60829,37.173047,360,FALSE,1,1.1,id
1,-82.60433387,37.17452138,361,FALSE,1,1.1,id
1,-82.597447,37.177088,362,FALSE,1,1.1,id
1,-82.592766,37.180391,363,FALSE,1,1.1,id
1,-82.593232,37.18206,364,FALSE,1,1.1,id
1,-82.592451,37.182847,365,FALSE,1,1.1,id
1,-82.586718,37.185623,366,FALSE,1,1.1,id
1,-82.58629138,37.18578167,367,FALSE,1,1.1,id
1,-82.578988,37.188498,368,FALSE,1,1.1,id
1,-82.56537522,37.19609222,369,FALSE,1,1.1,id
1,-82.565329,37.196118,370,FALSE,1,1.1,id
1,-82.558178,37.199606,371,FALSE,1,1.1,id
1,-82.55384115,37.20283642,372,FALSE,1,1.1,id
1,-82.553835,37.202841,373,FALSE,1,1.1,id
1,-82.550372,37.204458,374,FALSE,1,1.1,id
1,-82.545804,37.20307,375,FALSE,1,1.1,id
1,-82.541302,37.20653,376,FALSE,1,1.1,id
1,-82.536627,37.20692,377,FALSE,1,1.1,id
1,-82.53400425,37.20808468,378,FALSE,1,1.1,id
1,-82.531576,37.209163,379,FALSE,1,1.1,id
1,-82.532051,37.210808,380,FALSE,1,1.1,id
1,-82.531787,37.212097,381,FALSE,1,1.1,id
1,-82.528746,37.213742,382,FALSE,1,1.1,id
1,-82.524464,37.214957,383,FALSE,1,1.1,id
1,-82.520117,37.212906,384,FALSE,1,1.1,id
1,-82.5131659,37.21682063,385,FALSE,1,1.1,id
1,-82.51301054,37.21690812,386,FALSE,1,1.1,id
1,-82.509431,37.218924,387,FALSE,1,1.1,id
1,-82.508062,37.220964,388,FALSE,1,1.1,id
1,-82.50824998,37.22191801,389,FALSE,1,1.1,id
1,-82.508342,37.222385,390,FALSE,1,1.1,id
1,-82.507895,37.222727,391,FALSE,1,1.1,id
1,-82.498858,37.227044,392,FALSE,1,1.1,id
1,-82.496308,37.227562,393,FALSE,1,1.1,id
1,-82.495243,37.225606,394,FALSE,1,1.1,id
1,-82.491486,37.225086,395,FALSE,1,1.1,id
1,-82.49055356,37.22567885,396,FALSE,1,1.1,id
1,-82.487219,37.227799,397,FALSE,1,1.1,id
1,-82.487317,37.230578,398,FALSE,1,1.1,id
1,-82.486439,37.231204,399,FALSE,1,1.1,id
1,-82.473275,37.235569,400,FALSE,1,1.1,id
1,-82.463073,37.238292,401,FALSE,1,1.1,id
1,-82.457016,37.238288,402,FALSE,1,1.1,id
1,-82.451998,37.242559,403,FALSE,1,1.1,id
1,-82.449164,37.243908,404,FALSE,1,1.1,id
1,-82.435728,37.246491,405,FALSE,1,1.1,id
1,-82.431022,37.246773,406,FALSE,1,1.1,id
1,-82.418085,37.251331,407,FALSE,1,1.1,id
1,-82.385663,37.259631,408,FALSE,1,1.1,id
1,-82.38444765,37.2598983,409,FALSE,1,1.1,id
1,-82.383285,37.260154,410,FALSE,1,1.1,id
1,-82.37945872,37.26000873,411,FALSE,1,1.1,id
1,-82.376595,37.2599,412,FALSE,1,1.1,id
1,-82.364535,37.264415,413,FALSE,1,1.1,id
1,-82.355343,37.26522,414,FALSE,1,1.1,id
1,-82.350948,37.267077,415,FALSE,1,1.1,id
1,-82.342068,37.274109,416,FALSE,1,1.1,id
1,-82.341849,37.280886,417,FALSE,1,1.1,id
1,-82.336942,37.279737,418,FALSE,1,1.1,id
1,-82.33157,37.282211,419,FALSE,1,1.1,id
1,-82.324619,37.28318,420,FALSE,1,1.1,id
1,-82.318957,37.287524,421,FALSE,1,1.1,id
1,-82.317395,37.290975,422,FALSE,1,1.1,id
1,-82.317083,37.293635,423,FALSE,1,1.1,id
1,-82.316028,37.294879,424,FALSE,1,1.1,id
1,-82.31471779,37.29590668,425,FALSE,1,1.1,id
1,-82.309415,37.300066,426,FALSE,1,1.1,id
1,-82.291908,37.311642,427,FALSE,1,1.1,id
1,-82.28645251,37.3154338,428,FALSE,1,1.1,id
1,-82.25446243,37.33766824,429,FALSE,1,1.1,id
1,-82.254352,37.337745,430,FALSE,1,1.1,id
1,-82.21870343,37.36278953,431,FALSE,1,1.1,id
1,-82.21864014,37.36283399,432,FALSE,1,1.1,id
1,-82.202688,37.374041,433,FALSE,1,1.1,id
1,-82.201745,37.375108,434,FALSE,1,1.1,id
1,-82.14982582,37.41033075,435,FALSE,1,1.1,id
1,-82.13675824,37.41919599,436,FALSE,1,1.1,id
1,-82.124854,37.427272,437,FALSE,1,1.1,id
1,-82.11119843,37.43687657,438,FALSE,1,1.1,id
1,-82.062809,37.470911,439,FALSE,1,1.1,id
1,-82.050888,37.480527,440,FALSE,1,1.1,id
1,-81.968012,37.538035,441,FALSE,1,1.1,id
1,-81.969279,37.534325,442,FALSE,1,1.1,id
1,-81.967583,37.532815,443,FALSE,1,1.1,id
1,-81.959362,37.53522,444,FALSE,1,1.1,id
1,-81.957379,37.535198,445,FALSE,1,1.1,id
1,-81.956947,37.534259,446,FALSE,1,1.1,id
1,-81.957436,37.533206,447,FALSE,1,1.1,id
1,-81.957693,37.529841,448,FALSE,1,1.1,id
1,-81.95663,37.52849,449,FALSE,1,1.1,id
1,-81.953524,37.528056,450,FALSE,1,1.1,id
1,-81.946022,37.531742,451,FALSE,1,1.1,id
1,-81.94401,37.530964,452,FALSE,1,1.1,id
1,-81.943981,37.5303,453,FALSE,1,1.1,id
1,-81.947545,37.52753,454,FALSE,1,1.1,id
1,-81.94766,37.52508,455,FALSE,1,1.1,id
1,-81.947085,37.523913,456,FALSE,1,1.1,id
1,-81.943693,37.521212,457,FALSE,1,1.1,id
1,-81.943779,37.519609,458,FALSE,1,1.1,id
1,-81.945475,37.51661,459,FALSE,1,1.1,id
1,-81.944756,37.513657,460,FALSE,1,1.1,id
1,-81.943865,37.512879,461,FALSE,1,1.1,id
1,-81.941968,37.512306,462,FALSE,1,1.1,id
1,-81.938749,37.512902,463,FALSE,1,1.1,id
1,-81.936996,37.51423,464,FALSE,1,1.1,id
1,-81.936099,37.51542,465,FALSE,1,1.1,id
1,-81.935982,37.517041,466,FALSE,1,1.1,id
1,-81.935002,37.519002,467,FALSE,1,1.1,id
1,-81.934057,37.519469,468,FALSE,1,1.1,id
1,-81.933088,37.518968,469,FALSE,1,1.1,id
1,-81.932134,37.51829,470,FALSE,1,1.1,id
1,-81.931064,37.516832,471,FALSE,1,1.1,id
1,-81.928939,37.515975,472,FALSE,1,1.1,id
1,-81.927194,37.515332,473,FALSE,1,1.1,id
1,-81.926391,37.514207,474,FALSE,1,1.1,id
1,-81.926736,37.51304,475,FALSE,1,1.1,id
1,-81.92775866,37.51220852,476,FALSE,1,1.1,id
1,-81.92787,37.512118,477,FALSE,1,1.1,id
1,-81.932279,37.511961,478,FALSE,1,1.1,id
1,-81.935054,37.510505,479,FALSE,1,1.1,id
1,-81.936543,37.510472,480,FALSE,1,1.1,id
1,-81.940189,37.509209,481,FALSE,1,1.1,id
1,-81.941151,37.509483,482,FALSE,1,1.1,id
1,-81.943045,37.508609,483,FALSE,1,1.1,id
1,-81.944188,37.506976,484,FALSE,1,1.1,id
1,-81.943912,37.502929,485,FALSE,1,1.1,id
1,-81.945957,37.501901,486,FALSE,1,1.1,id
1,-81.949188,37.502376,487,FALSE,1,1.1,id
1,-81.951831,37.50205,488,FALSE,1,1.1,id
1,-81.953147,37.501314,489,FALSE,1,1.1,id
1,-81.954077,37.499822,490,FALSE,1,1.1,id
1,-81.954364,37.496084,491,FALSE,1,1.1,id
1,-81.954167,37.495302,492,FALSE,1,1.1,id
1,-81.952735,37.494162,493,FALSE,1,1.1,id
1,-81.952681,37.492274,494,FALSE,1,1.1,id
