ifim_site_name,ifim_da_sqmi,metric,flow,pctchg
Above Harvell Dam,1342,nh_adult,Jun,-37.55305945
Above Harvell Dam,1342,nh_spawn,Jun,-32.80293751
Above Harvell Dam,1342,bd_high_grad,Jun,-2.091299197
Above Harvell Dam,1342,bd_low_grad,Jun,11.62580715
Above Harvell Dam,1342,shallow_slow,Jun,19.79408431
Above Harvell Dam,1342,shallow_fast,Jun,-17.24337711
Above Harvell Dam,1342,deep_slow,Jun,-5.813540111
Above Harvell Dam,1342,deep_fast,Jun,-17.52113034
Above Harvell Dam,1342,as_spawn,Jun,-75.39376045
Above Harvell Dam,1342,as_juv,Jun,-3.443726371
Above Harvell Dam,1342,l_rad,Jun,-50.78849431
Above Harvell Dam,1342,e_comp,Jun,-39.72552094
Above Harvell Dam,1342,rh_spawn,Jun,-3.210414811
Above Harvell Dam,1342,smb_juv,Jul,-11.79607094
Above Harvell Dam,1342,smb_adult,Jul,-6.413270996
Above Harvell Dam,1342,smb_spawn,Jul,22.27386031
Above Harvell Dam,1342,rbs_spawn,Jul,5.409092174
Above Harvell Dam,1342,nh_adult,Jul,-35.40883136
Above Harvell Dam,1342,nh_spawn,Jul,-32.8070862
Above Harvell Dam,1342,bd_high_grad,Jul,-3.747953969
Above Harvell Dam,1342,bd_low_grad,Jul,9.079654311
Above Harvell Dam,1342,shallow_slow,Jul,11.72801725
Above Harvell Dam,1342,shallow_fast,Jul,-29.1645409
Above Harvell Dam,1342,deep_slow,Jul,-7.888750827
Above Harvell Dam,1342,deep_fast,Jul,-27.09882143
Above Harvell Dam,1342,as_spawn,Jul,-87.20415025
Above Harvell Dam,1342,as_juv,Jul,-6.919616073
Above Harvell Dam,1342,l_rad,Jul,-49.3149684
Above Harvell Dam,1342,e_comp,Jul,-41.16139089
Above Harvell Dam,1342,rh_spawn,Jul,-4.130986741
Above Harvell Dam,1342,smb_juv,Aug,-12.6977244
Above Harvell Dam,1342,smb_adult,Aug,-8.579930382
Above Harvell Dam,1342,smb_spawn,Aug,15.05764837
Above Harvell Dam,1342,rbs_spawn,Aug,0.878442213
Above Harvell Dam,1342,nh_adult,Aug,-34.43730143
Above Harvell Dam,1342,nh_spawn,Aug,-32.8033787
Above Harvell Dam,1342,bd_high_grad,Aug,-4.741042994
Above Harvell Dam,1342,bd_low_grad,Aug,8.890065129
Above Harvell Dam,1342,shallow_slow,Aug,11.93418262
Above Harvell Dam,1342,shallow_fast,Aug,-29.94220231
Above Harvell Dam,1342,deep_slow,Aug,-7.955270171
Above Harvell Dam,1342,deep_fast,Aug,-28.81395424
Above Harvell Dam,1342,as_spawn,Aug,-89.17572366
Above Harvell Dam,1342,as_juv,Aug,-9.162616263
Above Harvell Dam,1342,l_rad,Aug,-47.76010797
Above Harvell Dam,1342,e_comp,Aug,-40.73330927
Above Harvell Dam,1342,rh_spawn,Aug,-4.18817398
Above Harvell Dam,1342,smb_juv,Sep,-14.57860815
Above Harvell Dam,1342,smb_adult,Sep,-12.22911983
Above Harvell Dam,1342,smb_spawn,Sep,5.457378852
Above Harvell Dam,1342,rbs_spawn,Sep,-1.682096229
Above Harvell Dam,1342,nh_adult,Sep,-33.35492469
Above Harvell Dam,1342,nh_spawn,Sep,-32.80195053
Above Harvell Dam,1342,bd_high_grad,Sep,-8.498980749
Above Harvell Dam,1342,bd_low_grad,Sep,7.378906648
Above Harvell Dam,1342,shallow_slow,Sep,6.972660212
Above Harvell Dam,1342,shallow_fast,Sep,-28.80099374
Above Harvell Dam,1342,deep_slow,Sep,-7.988996885
Above Harvell Dam,1342,deep_fast,Sep,-31.98495894
Above Harvell Dam,1342,as_spawn,Sep,-90.2443729
Above Harvell Dam,1342,as_juv,Sep,-14.8661273
Above Harvell Dam,1342,l_rad,Sep,-46.52005953
Above Harvell Dam,1342,e_comp,Sep,-40.61660701
Above Harvell Dam,1342,rh_spawn,Sep,-4.93987373
Above Harvell Dam,1342,smb_juv,Oct,-12.17187603
Above Harvell Dam,1342,smb_adult,Oct,-7.291977775
Above Harvell Dam,1342,smb_spawn,Oct,19.20807294
Above Harvell Dam,1342,rbs_spawn,Oct,3.318429523
Above Harvell Dam,1342,nh_adult,Oct,-34.96004005
Above Harvell Dam,1342,nh_spawn,Oct,-32.8070862
Above Harvell Dam,1342,bd_high_grad,Oct,-5.563618657
Above Harvell Dam,1342,bd_low_grad,Oct,9.301762118
Above Harvell Dam,1342,shallow_slow,Oct,12.89878949
Above Harvell Dam,1342,shallow_fast,Oct,-29.94220231
Above Harvell Dam,1342,deep_slow,Oct,-7.948724158
Above Harvell Dam,1342,deep_fast,Oct,-27.8241335
Above Harvell Dam,1342,as_spawn,Oct,-88.37507458
Above Harvell Dam,1342,as_juv,Oct,-7.736886357
Above Harvell Dam,1342,l_rad,Oct,-48.40992351
Above Harvell Dam,1342,e_comp,Oct,-40.98183993
Above Harvell Dam,1342,rh_spawn,Oct,-4.160908449
Above Harvell Dam,1342,smb_juv,Nov,-8.43430821
Above Harvell Dam,1342,smb_adult,Nov,-0.497329464
Above Harvell Dam,1342,smb_spawn,Nov,46.31228611
Above Harvell Dam,1342,rbs_spawn,Nov,29.18223844
Above Harvell Dam,1342,nh_adult,Nov,-37.26528841
Above Harvell Dam,1342,nh_spawn,Nov,-33.13408168
Above Harvell Dam,1342,bd_high_grad,Nov,0.239569943
Above Harvell Dam,1342,bd_low_grad,Nov,11.67648116
Above Harvell Dam,1342,shallow_slow,Nov,21.23398951
Above Harvell Dam,1342,shallow_fast,Nov,-19.97427055
Above Harvell Dam,1342,deep_slow,Nov,-5.967983561
Above Harvell Dam,1342,deep_fast,Nov,-18.34772376
Above Harvell Dam,1342,as_spawn,Nov,-76.13336275
Above Harvell Dam,1342,as_juv,Nov,-3.590709537
Above Harvell Dam,1342,l_rad,Nov,-50.57326084
Above Harvell Dam,1342,e_comp,Nov,-40.38122804
Above Harvell Dam,1342,rh_spawn,Nov,-3.309976569
Above Harvell Dam,1342,smb_juv,Dec,-6.892402181
Above Harvell Dam,1342,smb_adult,Dec,1.367920226
Above Harvell Dam,1342,smb_spawn,Dec,53.66115195
Above Harvell Dam,1342,rbs_spawn,Dec,35.68291306
Above Harvell Dam,1342,nh_adult,Dec,-37.65850226
Above Harvell Dam,1342,nh_spawn,Dec,-33.14089784
Above Harvell Dam,1342,bd_high_grad,Dec,3.886046672
Above Harvell Dam,1342,bd_low_grad,Dec,23.07636583
Above Harvell Dam,1342,shallow_slow,Dec,24.90057729
Above Harvell Dam,1342,shallow_fast,Dec,-2.673082445
Above Harvell Dam,1342,deep_slow,Dec,-4.483300296
Above Harvell Dam,1342,deep_fast,Dec,-11.56223779
Above Harvell Dam,1342,as_spawn,Dec,-66.87794001
Above Harvell Dam,1342,as_juv,Dec,-2.474907523
Above Harvell Dam,1342,l_rad,Dec,-50.19011817
Above Harvell Dam,1342,e_comp,Dec,-37.70330625
Above Harvell Dam,1342,rh_spawn,Dec,-2.452763076
Below Harvell Dam,1359.9,smb_juv,MAF,-5.181429812
Below Harvell Dam,1359.9,smb_adult,MAF,-9.457412927
Below Harvell Dam,1359.9,smb_spawn,MAF,27.77737038
Below Harvell Dam,1359.9,rbs_spawn,MAF,29.44574133
Below Harvell Dam,1359.9,nh_adult,MAF,-37.27383578
Below Harvell Dam,1359.9,nh_spawn,MAF,-45.87144122
Below Harvell Dam,1359.9,bd_high_grad,MAF,36.6126967
Below Harvell Dam,1359.9,bd_low_grad,MAF,51.64959849
Below Harvell Dam,1359.9,shallow_slow,MAF,50.0660434
Below Harvell Dam,1359.9,shallow_fast,MAF,29.15225507
Below Harvell Dam,1359.9,deep_slow,MAF,17.69852005
Below Harvell Dam,1359.9,deep_fast,MAF,-22.03739353
Below Harvell Dam,1359.9,as_spawn,MAF,-48.19713185
Below Harvell Dam,1359.9,as_juv,MAF,2.485079652
Below Harvell Dam,1359.9,l_rad,MAF,-40.0940779
Below Harvell Dam,1359.9,e_comp,MAF,-30.42699962
Below Harvell Dam,1359.9,rh_spawn,MAF,-1.984922072
Below Harvell Dam,1359.9,smb_juv,Jan,3.439675908
Below Harvell Dam,1359.9,smb_adult,Jan,-4.360125946
Below Harvell Dam,1359.9,smb_spawn,Jan,27.43444476
Below Harvell Dam,1359.9,rbs_spawn,Jan,46.82835923
Below Harvell Dam,1359.9,nh_adult,Jan,-27.573813
Below Harvell Dam,1359.9,nh_spawn,Jan,-46.27909788
Below Harvell Dam,1359.9,bd_high_grad,Jan,64.31287967
Below Harvell Dam,1359.9,bd_low_grad,Jan,65.07613634
Below Harvell Dam,1359.9,shallow_slow,Jan,55.48885172
Below Harvell Dam,1359.9,shallow_fast,Jan,61.68818163
Below Harvell Dam,1359.9,deep_slow,Jan,22.42880226
Below Harvell Dam,1359.9,deep_fast,Jan,5.930008364
Below Harvell Dam,1359.9,as_spawn,Jan,-43.63765619
Below Harvell Dam,1359.9,as_juv,Jan,3.969056684
Below Harvell Dam,1359.9,l_rad,Jan,-23.73943232
Below Harvell Dam,1359.9,e_comp,Jan,-6.373766783
Below Harvell Dam,1359.9,rh_spawn,Jan,-0.830846906
Below Harvell Dam,1359.9,smb_juv,Feb,3.458580317
Below Harvell Dam,1359.9,smb_adult,Feb,-4.283525514
Below Harvell Dam,1359.9,smb_spawn,Feb,27.44921232
Below Harvell Dam,1359.9,rbs_spawn,Feb,54.26968535
Below Harvell Dam,1359.9,nh_adult,Feb,-25.99716341
Below Harvell Dam,1359.9,nh_spawn,Feb,-46.30881506
Below Harvell Dam,1359.9,bd_high_grad,Feb,70.48972027
Below Harvell Dam,1359.9,bd_low_grad,Feb,65.51658824
Below Harvell Dam,1359.9,shallow_slow,Feb,56.4374163
Below Harvell Dam,1359.9,shallow_fast,Feb,61.85815566
Below Harvell Dam,1359.9,deep_slow,Feb,22.82565073
Below Harvell Dam,1359.9,deep_fast,Feb,7.349337796
Below Harvell Dam,1359.9,as_spawn,Feb,-43.58699811
Below Harvell Dam,1359.9,as_juv,Feb,4.054327541
Below Harvell Dam,1359.9,l_rad,Feb,-21.52894543
Below Harvell Dam,1359.9,e_comp,Feb,-4.09832819
Below Harvell Dam,1359.9,rh_spawn,Feb,-0.708106006
Below Harvell Dam,1359.9,smb_juv,Mar,3.478163564
Below Harvell Dam,1359.9,smb_adult,Mar,-4.106373954
Below Harvell Dam,1359.9,smb_spawn,Mar,25.36226182
Below Harvell Dam,1359.9,rbs_spawn,Mar,60.19030522
Below Harvell Dam,1359.9,nh_adult,Mar,-24.97468953
Below Harvell Dam,1359.9,nh_spawn,Mar,-46.09114065
Below Harvell Dam,1359.9,bd_high_grad,Mar,73.98795614
Below Harvell Dam,1359.9,bd_low_grad,Mar,65.3649533
Below Harvell Dam,1359.9,shallow_slow,Mar,58.4488122
Below Harvell Dam,1359.9,shallow_fast,Mar,62.05772131
Below Harvell Dam,1359.9,deep_slow,Mar,23.03177059
Below Harvell Dam,1359.9,deep_fast,Mar,8.391605332
Below Harvell Dam,1359.9,as_spawn,Mar,-43.57001882
Below Harvell Dam,1359.9,as_juv,Mar,4.052937293
Below Harvell Dam,1359.9,l_rad,Mar,-19.33317047
Below Harvell Dam,1359.9,e_comp,Mar,-2.244221794
Below Harvell Dam,1359.9,rh_spawn,Mar,-0.631038758
Below Harvell Dam,1359.9,smb_juv,Apr,3.466026297
Below Harvell Dam,1359.9,smb_adult,Apr,-3.78328294
Below Harvell Dam,1359.9,smb_spawn,Apr,26.66753654
Below Harvell Dam,1359.9,rbs_spawn,Apr,68.97570217
Below Harvell Dam,1359.9,nh_adult,Apr,-23.68198769
Below Harvell Dam,1359.9,nh_spawn,Apr,-46.27909788
Below Harvell Dam,1359.9,bd_high_grad,Apr,67.34556561
Below Harvell Dam,1359.9,bd_low_grad,Apr,65.69900049
