ifim_site_name,ifim_da_sqmi,ifim_maf_cfs,metric,flow,pctchg
Above Harvell Dam,1342,1389.192,as_spawn,Jan,-59.7430002
Above Harvell Dam,1342,1389.192,as_juv,Jan,-2.232308783
Above Harvell Dam,1342,1389.192,l_rad,Jan,-42.80728326
Above Harvell Dam,1342,1389.192,e_comp,Jan,-30.36813019
Above Harvell Dam,1342,1389.192,rh_spawn,Jan,-2.211481481
Above Harvell Dam,1342,1389.192,smb_juv,Feb,-4.512230229
Above Harvell Dam,1342,1389.192,smb_adult,Feb,1.044744912
Above Harvell Dam,1342,1389.192,smb_spawn,Feb,35.05400459
Above Harvell Dam,1342,1389.192,rbs_spawn,Feb,23.23894833
Above Harvell Dam,1342,1389.192,nh_adult,Feb,-28.46573615
Above Harvell Dam,1342,1389.192,nh_spawn,Feb,-20.28200166
Above Harvell Dam,1342,1389.192,bd_high_grad,Feb,4.461154237
Above Harvell Dam,1342,1389.192,bd_low_grad,Feb,19.84801546
Above Harvell Dam,1342,1389.192,shallow_slow,Feb,37.88411622
Above Harvell Dam,1342,1389.192,shallow_fast,Feb,6.705005556
Above Harvell Dam,1342,1389.192,deep_slow,Feb,-2.828059322
Above Harvell Dam,1342,1389.192,deep_fast,Feb,-5.659067318
Above Harvell Dam,1342,1389.192,as_spawn,Feb,-49.41481796
Above Harvell Dam,1342,1389.192,as_juv,Feb,-1.630514524
Above Harvell Dam,1342,1389.192,l_rad,Feb,-40.11522332
Above Harvell Dam,1342,1389.192,e_comp,Feb,-25.99214829
Above Harvell Dam,1342,1389.192,rh_spawn,Feb,-1.481118958
Above Harvell Dam,1342,1389.192,smb_juv,Mar,-3.745471131
Above Harvell Dam,1342,1389.192,smb_adult,Mar,2.482800722
Above Harvell Dam,1342,1389.192,smb_spawn,Mar,43.76887784
Above Harvell Dam,1342,1389.192,rbs_spawn,Mar,28.30849755
Above Harvell Dam,1342,1389.192,nh_adult,Mar,-28.40882031
Above Harvell Dam,1342,1389.192,nh_spawn,Mar,-23.35786312
Above Harvell Dam,1342,1389.192,bd_high_grad,Mar,20.46888141
Above Harvell Dam,1342,1389.192,bd_low_grad,Mar,26.05970924
Above Harvell Dam,1342,1389.192,shallow_slow,Mar,50.53730553
Above Harvell Dam,1342,1389.192,shallow_fast,Mar,9.207200498
Above Harvell Dam,1342,1389.192,deep_slow,Mar,-1.981310182
Above Harvell Dam,1342,1389.192,deep_fast,Mar,-4.518622352
Above Harvell Dam,1342,1389.192,as_spawn,Mar,-46.84239367
Above Harvell Dam,1342,1389.192,as_juv,Mar,-1.069400675
Above Harvell Dam,1342,1389.192,l_rad,Mar,-38.23290717
Above Harvell Dam,1342,1389.192,e_comp,Mar,-24.12954497
Above Harvell Dam,1342,1389.192,rh_spawn,Mar,-1.007627621
Above Harvell Dam,1342,1389.192,smb_juv,Apr,-4.000406249
Above Harvell Dam,1342,1389.192,smb_adult,Apr,1.967214327
Above Harvell Dam,1342,1389.192,smb_spawn,Apr,39.71111296
Above Harvell Dam,1342,1389.192,rbs_spawn,Apr,25.68177413
Above Harvell Dam,1342,1389.192,nh_adult,Apr,-28.45500906
Above Harvell Dam,1342,1389.192,nh_spawn,Apr,-20.96267191
Above Harvell Dam,1342,1389.192,bd_high_grad,Apr,12.97456553
Above Harvell Dam,1342,1389.192,bd_low_grad,Apr,23.00224719
Above Harvell Dam,1342,1389.192,shallow_slow,Apr,43.57775781
Above Harvell Dam,1342,1389.192,shallow_fast,Apr,7.986669986
Above Harvell Dam,1342,1389.192,deep_slow,Apr,-2.323297253
Above Harvell Dam,1342,1389.192,deep_fast,Apr,-4.996957777
Above Harvell Dam,1342,1389.192,as_spawn,Apr,-48.07398028
Above Harvell Dam,1342,1389.192,as_juv,Apr,-1.269937295
Above Harvell Dam,1342,1389.192,l_rad,Apr,-39.20619765
Above Harvell Dam,1342,1389.192,e_comp,Apr,-24.86854322
Above Harvell Dam,1342,1389.192,rh_spawn,Apr,-1.162011753
Above Harvell Dam,1342,1389.192,smb_juv,May,-6.236635225
Above Harvell Dam,1342,1389.192,smb_adult,May,-0.477798411
Above Harvell Dam,1342,1389.192,smb_spawn,May,30.09532045
Above Harvell Dam,1342,1389.192,rbs_spawn,May,18.35341991
Above Harvell Dam,1342,1389.192,nh_adult,May,-29.68278857
Above Harvell Dam,1342,1389.192,nh_spawn,May,-24.22617319
Above Harvell Dam,1342,1389.192,bd_high_grad,May,-19.52163329
Above Harvell Dam,1342,1389.192,bd_low_grad,May,5.690578951
Above Harvell Dam,1342,1389.192,shallow_slow,May,-3.656094103
Above Harvell Dam,1342,1389.192,shallow_fast,May,-21.73309326
Above Harvell Dam,1342,1389.192,deep_slow,May,-4.416554573
Above Harvell Dam,1342,1389.192,deep_fast,May,-15.31752152
Above Harvell Dam,1342,1389.192,as_spawn,May,-66.99767172
Above Harvell Dam,1342,1389.192,as_juv,May,-2.727234872
Above Harvell Dam,1342,1389.192,l_rad,May,-44.14798545
Above Harvell Dam,1342,1389.192,e_comp,May,-33.14930445
Above Harvell Dam,1342,1389.192,rh_spawn,May,-2.396235268
Above Harvell Dam,1342,1389.192,smb_juv,Jun,-12.54151867
Above Harvell Dam,1342,1389.192,smb_adult,Jun,-12.4013491
Above Harvell Dam,1342,1389.192,smb_spawn,Jun,-0.830305906
Above Harvell Dam,1342,1389.192,rbs_spawn,Jun,-2.186634809
Above Harvell Dam,1342,1389.192,nh_adult,Jun,-23.61798117
Above Harvell Dam,1342,1389.192,nh_spawn,Jun,-25.31959875
Above Harvell Dam,1342,1389.192,bd_high_grad,Jun,-9.360308855
Above Harvell Dam,1342,1389.192,bd_low_grad,Jun,2.594481088
Above Harvell Dam,1342,1389.192,shallow_slow,Jun,-0.994207799
Above Harvell Dam,1342,1389.192,shallow_fast,Jun,-14.53302507
Above Harvell Dam,1342,1389.192,deep_slow,Jun,-5.681111051
Above Harvell Dam,1342,1389.192,deep_fast,Jun,-25.99054315
Above Harvell Dam,1342,1389.192,as_spawn,Jun,-84.24708676
Above Harvell Dam,1342,1389.192,as_juv,Jun,-15.63639895
Above Harvell Dam,1342,1389.192,l_rad,Jun,-34.53444089
Above Harvell Dam,1342,1389.192,e_comp,Jun,-30.30481496
Above Harvell Dam,1342,1389.192,rh_spawn,Jun,-4.676168582
Above Harvell Dam,1342,1389.192,smb_juv,Jul,-18.65744504
Above Harvell Dam,1342,1389.192,smb_adult,Jul,-23.31899094
Above Harvell Dam,1342,1389.192,smb_spawn,Jul,-0.983946943
Above Harvell Dam,1342,1389.192,rbs_spawn,Jul,-1.538993597
Above Harvell Dam,1342,1389.192,nh_adult,Jul,-19.49150386
Above Harvell Dam,1342,1389.192,nh_spawn,Jul,-15.74317936
Above Harvell Dam,1342,1389.192,bd_high_grad,Jul,-11.98336755
Above Harvell Dam,1342,1389.192,bd_low_grad,Jul,1.073382668
Above Harvell Dam,1342,1389.192,shallow_slow,Jul,5.349121602
Above Harvell Dam,1342,1389.192,shallow_fast,Jul,-20.31534221
Above Harvell Dam,1342,1389.192,deep_slow,Jul,-6.137143025
Above Harvell Dam,1342,1389.192,deep_fast,Jul,-26.79015425
Above Harvell Dam,1342,1389.192,as_spawn,Jul,-84.73060413
Above Harvell Dam,1342,1389.192,as_juv,Jul,-20.2878727
Above Harvell Dam,1342,1389.192,l_rad,Jul,-33.99794489
Above Harvell Dam,1342,1389.192,e_comp,Jul,-27.59294734
Above Harvell Dam,1342,1389.192,rh_spawn,Jul,-8.09726609
Above Harvell Dam,1342,1389.192,smb_juv,Aug,-21.6740767
Above Harvell Dam,1342,1389.192,smb_adult,Aug,-28.84880318
Above Harvell Dam,1342,1389.192,smb_spawn,Aug,-1.265998679
Above Harvell Dam,1342,1389.192,rbs_spawn,Aug,-1.101301538
Above Harvell Dam,1342,1389.192,nh_adult,Aug,-18.42990573
Above Harvell Dam,1342,1389.192,nh_spawn,Aug,-13.70808737
Above Harvell Dam,1342,1389.192,bd_high_grad,Aug,-10.13757623
Above Harvell Dam,1342,1389.192,bd_low_grad,Aug,3.119615842
Above Harvell Dam,1342,1389.192,shallow_slow,Aug,21.58309334
Above Harvell Dam,1342,1389.192,shallow_fast,Aug,-24.28987867
Above Harvell Dam,1342,1389.192,deep_slow,Aug,-6.580784767
Above Harvell Dam,1342,1389.192,deep_fast,Aug,-27.93933659
Above Harvell Dam,1342,1389.192,as_spawn,Aug,-90.65642763
Above Harvell Dam,1342,1389.192,as_juv,Aug,-23.13258611
Above Harvell Dam,1342,1389.192,l_rad,Aug,-33.57002822
Above Harvell Dam,1342,1389.192,e_comp,Aug,-27.0566046
Above Harvell Dam,1342,1389.192,rh_spawn,Aug,-10.19776044
Above Harvell Dam,1342,1389.192,smb_juv,Sep,-21.25850235
Above Harvell Dam,1342,1389.192,smb_adult,Sep,-28.2618266
Above Harvell Dam,1342,1389.192,smb_spawn,Sep,-0.902432635
Above Harvell Dam,1342,1389.192,rbs_spawn,Sep,-1.151312602
Above Harvell Dam,1342,1389.192,nh_adult,Sep,-18.60462116
Above Harvell Dam,1342,1389.192,nh_spawn,Sep,-14.43104146
Above Harvell Dam,1342,1389.192,bd_high_grad,Sep,-11.29460498
Above Harvell Dam,1342,1389.192,bd_low_grad,Sep,1.245351076
Above Harvell Dam,1342,1389.192,shallow_slow,Sep,17.43959888
Above Harvell Dam,1342,1389.192,shallow_fast,Sep,-22.64044121
Above Harvell Dam,1342,1389.192,deep_slow,Sep,-6.561257191
Above Harvell Dam,1342,1389.192,deep_fast,Sep,-27.68513899
Above Harvell Dam,1342,1389.192,as_spawn,Sep,-84.23913195
Above Harvell Dam,1342,1389.192,as_juv,Sep,-23.04260156
Above Harvell Dam,1342,1389.192,l_rad,Sep,-33.51344784
Above Harvell Dam,1342,1389.192,e_comp,Sep,-27.29881823
Above Harvell Dam,1342,1389.192,rh_spawn,Sep,-9.485397199
Above Harvell Dam,1342,1389.192,smb_juv,Oct,-22.11266819
Above Harvell Dam,1342,1389.192,smb_adult,Oct,-29.33648061
Above Harvell Dam,1342,1389.192,smb_spawn,Oct,-1.545194385
Above Harvell Dam,1342,1389.192,rbs_spawn,Oct,-1.136827291
Above Harvell Dam,1342,1389.192,nh_adult,Oct,-18.54971077
Above Harvell Dam,1342,1389.192,nh_spawn,Oct,-14.53445734
Above Harvell Dam,1342,1389.192,bd_high_grad,Oct,-9.32294881
Above Harvell Dam,1342,1389.192,bd_low_grad,Oct,4.493737439
Above Harvell Dam,1342,1389.192,shallow_slow,Oct,21.62202619
Above Harvell Dam,1342,1389.192,shallow_fast,Oct,-25.65785768
Above Harvell Dam,1342,1389.192,deep_slow,Oct,-6.645774938
Above Harvell Dam,1342,1389.192,deep_fast,Oct,-28.17919518
Above Harvell Dam,1342,1389.192,as_spawn,Oct,-89.24617479
Above Harvell Dam,1342,1389.192,as_juv,Oct,-23.32299677
Above Harvell Dam,1342,1389.192,l_rad,Oct,-33.62378183
Above Harvell Dam,1342,1389.192,e_comp,Oct,-27.28449022
Above Harvell Dam,1342,1389.192,rh_spawn,Oct,-10.85364469
Above Harvell Dam,1342,1389.192,smb_juv,Nov,-11.53069685
Above Harvell Dam,1342,1389.192,smb_adult,Nov,-10.72268871
Above Harvell Dam,1342,1389.192,smb_spawn,Nov,-0.690878008
Above Harvell Dam,1342,1389.192,rbs_spawn,Nov,-1.905088383
Above Harvell Dam,1342,1389.192,nh_adult,Nov,-24.15164183
Above Harvell Dam,1342,1389.192,nh_spawn,Nov,-24.54685684
Above Harvell Dam,1342,1389.192,bd_high_grad,Nov,-4.569070809
Above Harvell Dam,1342,1389.192,bd_low_grad,Nov,4.625593336
Above Harvell Dam,1342,1389.192,shallow_slow,Nov,2.994250665
Above Harvell Dam,1342,1389.192,shallow_fast,Nov,-23.66277773
Above Harvell Dam,1342,1389.192,deep_slow,Nov,-5.627029399
Above Harvell Dam,1342,1389.192,deep_fast,Nov,-25.54925717
Above Harvell Dam,1342,1389.192,as_spawn,Nov,-83.46442881
Above Harvell Dam,1342,1389.192,as_juv,Nov,-14.47293361
Above Harvell Dam,1342,1389.192,l_rad,Nov,-34.66401262
Above Harvell Dam,1342,1389.192,e_comp,Nov,-30.45047032
Above Harvell Dam,1342,1389.192,rh_spawn,Nov,-4.086022507
Above Harvell Dam,1342,1389.192,smb_juv,Dec,-9.481336089
Above Harvell Dam,1342,1389.192,smb_adult,Dec,-7.080418484
Above Harvell Dam,1342,1389.192,smb_spawn,Dec,7.65146306
Above Harvell Dam,1342,1389.192,rbs_spawn,Dec,-1.310832805
Above Harvell Dam,1342,1389.192,nh_adult,Dec,-24.97770279
Above Harvell Dam,1342,1389.192,nh_spawn,Dec,-24.9777047
Above Harvell Dam,1342,1389.192,bd_high_grad,Dec,2.949258187
Above Harvell Dam,1342,1389.192,bd_low_grad,Dec,5.466950622
Above Harvell Dam,1342,1389.192,shallow_slow,Dec,7.368273855
Above Harvell Dam,1342,1389.192,shallow_fast,Dec,-38.4033933
Above Harvell Dam,1342,1389.192,deep_slow,Dec,-5.61527772
Above Harvell Dam,1342,1389.192,deep_fast,Dec,-22.05658009
Above Harvell Dam,1342,1389.192,as_spawn,Dec,-80.18283461
Above Harvell Dam,1342,1389.192,as_juv,Dec,-7.469022764
Above Harvell Dam,1342,1389.192,l_rad,Dec,-36.00939814
Above Harvell Dam,1342,1389.192,e_comp,Dec,-31.31435522
Above Harvell Dam,1342,1389.192,rh_spawn,Dec,-2.969576279
Below Harvell Dam,1359.9,1406.621,smb_juv,MAF,-17.30011671
Below Harvell Dam,1359.9,1406.621,smb_adult,MAF,-21.83049416
Below Harvell Dam,1359.9,1406.621,smb_spawn,MAF,0.599399262
Below Harvell Dam,1359.9,1406.621,rbs_spawn,MAF,-1.905010656
Below Harvell Dam,1359.9,1406.621,nh_adult,MAF,-32.84737293
Below Harvell Dam,1359.9,1406.621,nh_spawn,MAF,-40.60530742
Below Harvell Dam,1359.9,1406.621,bd_high_grad,MAF,5.387422148
Below Harvell Dam,1359.9,1406.621,bd_low_grad,MAF,5.482524199
Below Harvell Dam,1359.9,1406.621,shallow_slow,MAF,55.62895508
Below Harvell Dam,1359.9,1406.621,shallow_fast,MAF,-23.0799941
Below Harvell Dam,1359.9,1406.621,deep_slow,MAF,-6.769538585
Below Harvell Dam,1359.9,1406.621,deep_fast,MAF,-25.38008918
Below Harvell Dam,1359.9,1406.621,as_spawn,MAF,-54.13430473
Below Harvell Dam,1359.9,1406.621,as_juv,MAF,-8.735326849
Below Harvell Dam,1359.9,1406.621,l_rad,MAF,-31.17244616
Below Harvell Dam,1359.9,1406.621,e_comp,MAF,-25.71073484
Below Harvell Dam,1359.9,1406.621,rh_spawn,MAF,-7.08413875
Below Harvell Dam,1359.9,1406.621,smb_juv,Jan,0.782002278
Below Harvell Dam,1359.9,1406.621,smb_adult,Jan,-5.092178067
Below Harvell Dam,1359.9,1406.621,smb_spawn,Jan,17.61994223
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Jan,15.50517934
Below Harvell Dam,1359.9,1406.621,nh_adult,Jan,-27.87770774
Below Harvell Dam,1359.9,1406.621,nh_spawn,Jan,-35.43557369
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Jan,43.76850389
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Jan,40.43568681
Below Harvell Dam,1359.9,1406.621,shallow_slow,Jan,-0.132204512
Below Harvell Dam,1359.9,1406.621,shallow_fast,Jan,36.12583977
Below Harvell Dam,1359.9,1406.621,deep_slow,Jan,18.52004334
Below Harvell Dam,1359.9,1406.621,deep_fast,Jan,-8.891977447
Below Harvell Dam,1359.9,1406.621,as_spawn,Jan,-38.04358027
Below Harvell Dam,1359.9,1406.621,as_juv,Jan,2.881918861
Below Harvell Dam,1359.9,1406.621,l_rad,Jan,-29.11116871
Below Harvell Dam,1359.9,1406.621,e_comp,Jan,-17.52900355
Below Harvell Dam,1359.9,1406.621,rh_spawn,Jan,-1.731209353
Below Harvell Dam,1359.9,1406.621,smb_juv,Feb,2.55550346
Below Harvell Dam,1359.9,1406.621,smb_adult,Feb,-3.10157235
Below Harvell Dam,1359.9,1406.621,smb_spawn,Feb,12.40317026
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Feb,25.04245047
Below Harvell Dam,1359.9,1406.621,nh_adult,Feb,-21.751824
Below Harvell Dam,1359.9,1406.621,nh_spawn,Feb,-35.52677141
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Feb,62.86755683
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Feb,41.4276375
Below Harvell Dam,1359.9,1406.621,shallow_slow,Feb,26.20238879
Below Harvell Dam,1359.9,1406.621,shallow_fast,Feb,39.57493674
Below Harvell Dam,1359.9,1406.621,deep_slow,Feb,18.08157007
Below Harvell Dam,1359.9,1406.621,deep_fast,Feb,4.047656238
Below Harvell Dam,1359.9,1406.621,as_spawn,Feb,-33.46267186
Below Harvell Dam,1359.9,1406.621,as_juv,Feb,2.87417018
Below Harvell Dam,1359.9,1406.621,l_rad,Feb,-18.27228534
Below Harvell Dam,1359.9,1406.621,e_comp,Feb,-6.676961803
Below Harvell Dam,1359.9,1406.621,rh_spawn,Feb,-1.502204971
Below Harvell Dam,1359.9,1406.621,smb_juv,Mar,2.428575146
Below Harvell Dam,1359.9,1406.621,smb_adult,Mar,-2.763241422
Below Harvell Dam,1359.9,1406.621,smb_spawn,Mar,14.13081448
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Mar,32.9878944
Below Harvell Dam,1359.9,1406.621,nh_adult,Mar,-19.68131864
Below Harvell Dam,1359.9,1406.621,nh_spawn,Mar,-35.50660999
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Mar,56.13350516
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Mar,42.04458929
Below Harvell Dam,1359.9,1406.621,shallow_slow,Mar,42.8831942
Below Harvell Dam,1359.9,1406.621,shallow_fast,Mar,41.89654902
Below Harvell Dam,1359.9,1406.621,deep_slow,Mar,17.29217276
Below Harvell Dam,1359.9,1406.621,deep_fast,Mar,6.479130395
Below Harvell Dam,1359.9,1406.621,as_spawn,Mar,-33.68954977
Below Harvell Dam,1359.9,1406.621,as_juv,Mar,2.834314097
Below Harvell Dam,1359.9,1406.621,l_rad,Mar,-16.73144895
Below Harvell Dam,1359.9,1406.621,e_comp,Mar,-3.385513524
Below Harvell Dam,1359.9,1406.621,rh_spawn,Mar,-0.903311975
Below Harvell Dam,1359.9,1406.621,smb_juv,Apr,2.494081876
Below Harvell Dam,1359.9,1406.621,smb_adult,Apr,-2.870784407
Below Harvell Dam,1359.9,1406.621,smb_spawn,Apr,12.8119434
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Apr,28.69345394
Below Harvell Dam,1359.9,1406.621,nh_adult,Apr,-20.59793394
Below Harvell Dam,1359.9,1406.621,nh_spawn,Apr,-35.58717861
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Apr,59.37162821
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Apr,41.80403478
Below Harvell Dam,1359.9,1406.621,shallow_slow,Apr,36.90049057
Below Harvell Dam,1359.9,1406.621,shallow_fast,Apr,41.55302135
Below Harvell Dam,1359.9,1406.621,deep_slow,Apr,17.84654737
Below Harvell Dam,1359.9,1406.621,deep_fast,Apr,5.778124502
Below Harvell Dam,1359.9,1406.621,as_spawn,Apr,-33.76592024
Below Harvell Dam,1359.9,1406.621,as_juv,Apr,3.015818772
Below Harvell Dam,1359.9,1406.621,l_rad,Apr,-17.3886802
Below Harvell Dam,1359.9,1406.621,e_comp,Apr,-4.731147095
Below Harvell Dam,1359.9,1406.621,rh_spawn,Apr,-1.010559738
Below Harvell Dam,1359.9,1406.621,smb_juv,May,-2.8383945
Below Harvell Dam,1359.9,1406.621,smb_adult,May,-6.486809364
Below Harvell Dam,1359.9,1406.621,smb_spawn,May,34.52001051
Below Harvell Dam,1359.9,1406.621,rbs_spawn,May,15.92415151
Below Harvell Dam,1359.9,1406.621,nh_adult,May,-30.18543784
Below Harvell Dam,1359.9,1406.621,nh_spawn,May,-37.92852495
Below Harvell Dam,1359.9,1406.621,bd_high_grad,May,23.34763205
Below Harvell Dam,1359.9,1406.621,bd_low_grad,May,37.32574205
Below Harvell Dam,1359.9,1406.621,shallow_slow,May,-17.19866247
Below Harvell Dam,1359.9,1406.621,shallow_fast,May,35.65111403
Below Harvell Dam,1359.9,1406.621,deep_slow,May,14.54801693
Below Harvell Dam,1359.9,1406.621,deep_fast,May,-15.35458692
Below Harvell Dam,1359.9,1406.621,as_spawn,May,-39.74105812
Below Harvell Dam,1359.9,1406.621,as_juv,May,2.407988125
Below Harvell Dam,1359.9,1406.621,l_rad,May,-31.37493553
Below Harvell Dam,1359.9,1406.621,e_comp,May,-22.12468444
Below Harvell Dam,1359.9,1406.621,rh_spawn,May,-0.448041351
Below Harvell Dam,1359.9,1406.621,smb_juv,Jun,-16.27367493
Below Harvell Dam,1359.9,1406.621,smb_adult,Jun,-21.42633801
Below Harvell Dam,1359.9,1406.621,smb_spawn,Jun,10.94480301
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Jun,7.419800744
Below Harvell Dam,1359.9,1406.621,nh_adult,Jun,-32.83436243
Below Harvell Dam,1359.9,1406.621,nh_spawn,Jun,-39.25939164
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Jun,17.03754117
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Jun,9.632879452
Below Harvell Dam,1359.9,1406.621,shallow_slow,Jun,69.21300173
Below Harvell Dam,1359.9,1406.621,shallow_fast,Jun,-25.82025026
Below Harvell Dam,1359.9,1406.621,deep_slow,Jun,-6.448634989
Below Harvell Dam,1359.9,1406.621,deep_fast,Jun,-24.39433163
Below Harvell Dam,1359.9,1406.621,as_spawn,Jun,-49.96102367
Below Harvell Dam,1359.9,1406.621,as_juv,Jun,-6.344631172
Below Harvell Dam,1359.9,1406.621,l_rad,Jun,-31.22737819
Below Harvell Dam,1359.9,1406.621,e_comp,Jun,-25.34743021
Below Harvell Dam,1359.9,1406.621,rh_spawn,Jun,-5.911825725
Below Harvell Dam,1359.9,1406.621,smb_juv,Jul,-18.28603143
Below Harvell Dam,1359.9,1406.621,smb_adult,Jul,-22.74413056
Below Harvell Dam,1359.9,1406.621,smb_spawn,Jul,-3.726957756
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Jul,-5.535492648
Below Harvell Dam,1359.9,1406.621,nh_adult,Jul,-32.53598075
Below Harvell Dam,1359.9,1406.621,nh_spawn,Jul,-41.59411093
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Jul,-9.969857398
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Jul,0.130171082
Below Harvell Dam,1359.9,1406.621,shallow_slow,Jul,43.75666618
Below Harvell Dam,1359.9,1406.621,shallow_fast,Jul,-16.35714106
Below Harvell Dam,1359.9,1406.621,deep_slow,Jul,-8.361702553
Below Harvell Dam,1359.9,1406.621,deep_fast,Jul,-26.25796067
Below Harvell Dam,1359.9,1406.621,as_spawn,Jul,-57.07942349
Below Harvell Dam,1359.9,1406.621,as_juv,Jul,-11.39913994
Below Harvell Dam,1359.9,1406.621,l_rad,Jul,-30.3417215
Below Harvell Dam,1359.9,1406.621,e_comp,Jul,-26.09264548
Below Harvell Dam,1359.9,1406.621,rh_spawn,Jul,-9.040619953
Below Harvell Dam,1359.9,1406.621,smb_juv,Aug,-18.46010359
Below Harvell Dam,1359.9,1406.621,smb_adult,Aug,-23.57867364
Below Harvell Dam,1359.9,1406.621,smb_spawn,Aug,-4.567262284
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Aug,-5.775931495
Below Harvell Dam,1359.9,1406.621,nh_adult,Aug,-29.72281077
Below Harvell Dam,1359.9,1406.621,nh_spawn,Aug,-34.13599633
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Aug,-21.69003541
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Aug,-4.77025672
Below Harvell Dam,1359.9,1406.621,shallow_slow,Aug,32.02513648
Below Harvell Dam,1359.9,1406.621,shallow_fast,Aug,-33.82787162
Below Harvell Dam,1359.9,1406.621,deep_slow,Aug,-9.064121789
Below Harvell Dam,1359.9,1406.621,deep_fast,Aug,-27.35676845
Below Harvell Dam,1359.9,1406.621,as_spawn,Aug,-65.45396924
Below Harvell Dam,1359.9,1406.621,as_juv,Aug,-13.33766722
Below Harvell Dam,1359.9,1406.621,l_rad,Aug,-35.49387909
Below Harvell Dam,1359.9,1406.621,e_comp,Aug,-30.4371016
Below Harvell Dam,1359.9,1406.621,rh_spawn,Aug,-10.92898074
Below Harvell Dam,1359.9,1406.621,smb_juv,Sep,-18.54137988
Below Harvell Dam,1359.9,1406.621,smb_adult,Sep,-23.51212125
Below Harvell Dam,1359.9,1406.621,smb_spawn,Sep,-4.727024112
Below Harvell Dam,1359.9,1406.621,rbs_spawn,Sep,-6.332357593
Below Harvell Dam,1359.9,1406.621,nh_adult,Sep,-30.33089534
Below Harvell Dam,1359.9,1406.621,nh_spawn,Sep,-34.94303316
Below Harvell Dam,1359.9,1406.621,bd_high_grad,Sep,-21.39152406
Below Harvell Dam,1359.9,1406.621,bd_low_grad,Sep,-4.15248795
Below Harvell Dam,1359.9,1406.621,shallow_slow,Sep,34.7174757
Below Harvell Dam,1359.9,1406.621,shallow_fast,Sep,-28.50450514
Below Harvell Dam,1359.9,1406.621,deep_slow,Sep,-8.987500006
Below Harvell Dam,1359.9,1406.621,deep_fast,Sep,-27.06129502
Below Harvell Dam,1359.9,1406.621,as_spawn,Sep,-62.21697522
