ifim_site_name,ifim_da_sqmi,metric,flow,pctchg
Above Harvell Dam,1342,as_spawn,Apr,-78.80320979
Above Harvell Dam,1342,as_juv,Apr,-3.436275731
Above Harvell Dam,1342,l_rad,Apr,-64.82507605
Above Harvell Dam,1342,e_comp,Apr,-48.05069611
Above Harvell Dam,1342,rh_spawn,Apr,-3.301261058
Above Harvell Dam,1342,smb_juv,May,-13.79099775
Above Harvell Dam,1342,smb_adult,May,-4.868910826
Above Harvell Dam,1342,smb_spawn,May,48.1547158
Above Harvell Dam,1342,rbs_spawn,May,22.08288789
Above Harvell Dam,1342,nh_adult,May,-47.26686589
Above Harvell Dam,1342,nh_spawn,May,-42.67605629
Above Harvell Dam,1342,bd_high_grad,May,-15.88765603
Above Harvell Dam,1342,bd_low_grad,May,11.52902467
Above Harvell Dam,1342,shallow_slow,May,12.18149943
Above Harvell Dam,1342,shallow_fast,May,-53.33499218
Above Harvell Dam,1342,deep_slow,May,-9.581417621
Above Harvell Dam,1342,deep_fast,May,-31.35144872
Above Harvell Dam,1342,as_spawn,May,-91.10031825
Above Harvell Dam,1342,as_juv,May,-7.306575621
Above Harvell Dam,1342,l_rad,May,-65.94053913
Above Harvell Dam,1342,e_comp,May,-54.39301365
Above Harvell Dam,1342,rh_spawn,May,-5.118026751
Above Harvell Dam,1342,smb_juv,Jun,-27.37206791
Above Harvell Dam,1342,smb_adult,Jun,-30.65540994
Above Harvell Dam,1342,smb_spawn,Jun,-1.646916769
Above Harvell Dam,1342,rbs_spawn,Jun,-3.849622938
Above Harvell Dam,1342,nh_adult,Jun,-37.90185889
Above Harvell Dam,1342,nh_spawn,Jun,-37.05427577
Above Harvell Dam,1342,bd_high_grad,Jun,-17.57921651
Above Harvell Dam,1342,bd_low_grad,Jun,3.664709361
Above Harvell Dam,1342,shallow_slow,Jun,-3.048773924
Above Harvell Dam,1342,shallow_fast,Jun,-28.59978698
Above Harvell Dam,1342,deep_slow,Jun,-11.17754362
Above Harvell Dam,1342,deep_fast,Jun,-44.67436802
Above Harvell Dam,1342,as_spawn,Jun,-97.14720786
Above Harvell Dam,1342,as_juv,Jun,-31.2236876
Above Harvell Dam,1342,l_rad,Jun,-55.62462212
Above Harvell Dam,1342,e_comp,Jun,-48.8478828
Above Harvell Dam,1342,rh_spawn,Jun,-11.55816086
Above Harvell Dam,1342,smb_juv,Jul,-33.77798845
Above Harvell Dam,1342,smb_adult,Jul,-42.02960716
Above Harvell Dam,1342,smb_spawn,Jul,-2.032846361
Above Harvell Dam,1342,rbs_spawn,Jul,-2.770838868
Above Harvell Dam,1342,nh_adult,Jul,-33.87067963
Above Harvell Dam,1342,nh_spawn,Jul,-27.21178811
Above Harvell Dam,1342,bd_high_grad,Jul,-21.51867711
Above Harvell Dam,1342,bd_low_grad,Jul,1.986182337
Above Harvell Dam,1342,shallow_slow,Jul,15.65451853
Above Harvell Dam,1342,shallow_fast,Jul,-36.09743735
Above Harvell Dam,1342,deep_slow,Jul,-11.81804656
Above Harvell Dam,1342,deep_fast,Jul,-45.72495051
Above Harvell Dam,1342,as_spawn,Jul,-98.64486219
Above Harvell Dam,1342,as_juv,Jul,-36.50103523
Above Harvell Dam,1342,l_rad,Jul,-55.19310833
Above Harvell Dam,1342,e_comp,Jul,-46.34260673
Above Harvell Dam,1342,rh_spawn,Jul,-15.3852407
Above Harvell Dam,1342,smb_juv,Aug,-40.36919522
Above Harvell Dam,1342,smb_adult,Aug,-51.17443551
Above Harvell Dam,1342,smb_spawn,Aug,-4.074678638
Above Harvell Dam,1342,rbs_spawn,Aug,-2.192797492
Above Harvell Dam,1342,nh_adult,Aug,-32.92449562
Above Harvell Dam,1342,nh_spawn,Aug,-25.82936605
Above Harvell Dam,1342,bd_high_grad,Aug,-14.17243512
Above Harvell Dam,1342,bd_low_grad,Aug,14.1016652
Above Harvell Dam,1342,shallow_slow,Aug,43.73104366
Above Harvell Dam,1342,shallow_fast,Aug,-49.65176922
Above Harvell Dam,1342,deep_slow,Aug,-12.81526477
Above Harvell Dam,1342,deep_fast,Aug,-48.48353826
Above Harvell Dam,1342,as_spawn,Aug,-98.68687632
Above Harvell Dam,1342,as_juv,Aug,-41.09761851
Above Harvell Dam,1342,l_rad,Aug,-54.9920588
Above Harvell Dam,1342,e_comp,Aug,-46.09416782
Above Harvell Dam,1342,rh_spawn,Aug,-22.72397485
Above Harvell Dam,1342,smb_juv,Sep,-38.90352477
Above Harvell Dam,1342,smb_adult,Sep,-49.03815145
Above Harvell Dam,1342,smb_spawn,Sep,-3.455116828
Above Harvell Dam,1342,rbs_spawn,Sep,-2.311539339
Above Harvell Dam,1342,nh_adult,Sep,-33.21399486
Above Harvell Dam,1342,nh_spawn,Sep,-26.00820204
Above Harvell Dam,1342,bd_high_grad,Sep,-16.26396803
Above Harvell Dam,1342,bd_low_grad,Sep,11.05796119
Above Harvell Dam,1342,shallow_slow,Sep,39.10952492
Above Harvell Dam,1342,shallow_fast,Sep,-46.16074442
Above Harvell Dam,1342,deep_slow,Sep,-12.64547297
Above Harvell Dam,1342,deep_fast,Sep,-47.76402256
Above Harvell Dam,1342,as_spawn,Sep,-99.06156497
Above Harvell Dam,1342,as_juv,Sep,-40.17108907
Above Harvell Dam,1342,l_rad,Sep,-54.87055571
Above Harvell Dam,1342,e_comp,Sep,-46.13599835
Above Harvell Dam,1342,rh_spawn,Sep,-21.10433609
Above Harvell Dam,1342,smb_juv,Oct,-40.71256833
Above Harvell Dam,1342,smb_adult,Oct,-51.81185593
Above Harvell Dam,1342,smb_spawn,Oct,-4.350185379
Above Harvell Dam,1342,rbs_spawn,Oct,-2.156907756
Above Harvell Dam,1342,nh_adult,Oct,-32.68107971
Above Harvell Dam,1342,nh_spawn,Oct,-25.94903182
Above Harvell Dam,1342,bd_high_grad,Oct,-12.83052305
Above Harvell Dam,1342,bd_low_grad,Oct,15.56829187
Above Harvell Dam,1342,shallow_slow,Oct,39.73668377
Above Harvell Dam,1342,shallow_fast,Oct,-51.31183317
Above Harvell Dam,1342,deep_slow,Oct,-12.53934085
Above Harvell Dam,1342,deep_fast,Oct,-48.74417287
Above Harvell Dam,1342,as_spawn,Oct,-98.69746104
Above Harvell Dam,1342,as_juv,Oct,-41.11705715
Above Harvell Dam,1342,l_rad,Oct,-55.18094425
Above Harvell Dam,1342,e_comp,Oct,-46.08385976
Above Harvell Dam,1342,rh_spawn,Oct,-23.23978098
Above Harvell Dam,1342,smb_juv,Nov,-25.68650837
Above Harvell Dam,1342,smb_adult,Nov,-27.85134923
Above Harvell Dam,1342,smb_spawn,Nov,-1.450338576
Above Harvell Dam,1342,rbs_spawn,Nov,-3.772751596
Above Harvell Dam,1342,nh_adult,Nov,-38.58251074
Above Harvell Dam,1342,nh_spawn,Nov,-38.54557686
Above Harvell Dam,1342,bd_high_grad,Nov,-12.92230619
Above Harvell Dam,1342,bd_low_grad,Nov,6.167780359
Above Harvell Dam,1342,shallow_slow,Nov,-1.241931254
Above Harvell Dam,1342,shallow_fast,Nov,-36.67473907
Above Harvell Dam,1342,deep_slow,Nov,-10.9021155
Above Harvell Dam,1342,deep_fast,Nov,-44.10723701
Above Harvell Dam,1342,as_spawn,Nov,-96.99332988
Above Harvell Dam,1342,as_juv,Nov,-29.40246163
Above Harvell Dam,1342,l_rad,Nov,-55.64695897
Above Harvell Dam,1342,e_comp,Nov,-49.02094608
Above Harvell Dam,1342,rh_spawn,Nov,-10.44895212
Above Harvell Dam,1342,smb_juv,Dec,-20.40850398
Above Harvell Dam,1342,smb_adult,Dec,-18.27376034
Above Harvell Dam,1342,smb_spawn,Dec,6.139052408
Above Harvell Dam,1342,rbs_spawn,Dec,-2.876668139
Above Harvell Dam,1342,nh_adult,Dec,-41.75531281
Above Harvell Dam,1342,nh_spawn,Dec,-42.09737324
Above Harvell Dam,1342,bd_high_grad,Dec,-3.636842393
Above Harvell Dam,1342,bd_low_grad,Dec,9.937559826
Above Harvell Dam,1342,shallow_slow,Dec,10.10386961
Above Harvell Dam,1342,shallow_fast,Dec,-47.38720954
Above Harvell Dam,1342,deep_slow,Dec,-10.74335134
Above Harvell Dam,1342,deep_fast,Dec,-41.46914085
Above Harvell Dam,1342,as_spawn,Dec,-96.68648255
Above Harvell Dam,1342,as_juv,Dec,-21.51616455
Above Harvell Dam,1342,l_rad,Dec,-57.2705677
Above Harvell Dam,1342,e_comp,Dec,-51.3407729
Above Harvell Dam,1342,rh_spawn,Dec,-7.352780168
Below Harvell Dam,1359.9,smb_juv,MAF,-31.79217126
Below Harvell Dam,1359.9,smb_adult,MAF,-39.07531307
Below Harvell Dam,1359.9,smb_spawn,MAF,-2.356219548
Below Harvell Dam,1359.9,rbs_spawn,MAF,-6.690994195
Below Harvell Dam,1359.9,nh_adult,MAF,-53.64116609
Below Harvell Dam,1359.9,nh_spawn,MAF,-63.53336587
Below Harvell Dam,1359.9,bd_high_grad,MAF,-9.991822447
Below Harvell Dam,1359.9,bd_low_grad,MAF,3.546427474
Below Harvell Dam,1359.9,shallow_slow,MAF,116.4130376
Below Harvell Dam,1359.9,shallow_fast,MAF,-35.46932805
Below Harvell Dam,1359.9,deep_slow,MAF,-14.41882565
Below Harvell Dam,1359.9,deep_fast,MAF,-44.30897902
Below Harvell Dam,1359.9,as_spawn,MAF,-80.46728532
Below Harvell Dam,1359.9,as_juv,MAF,-19.06025391
Below Harvell Dam,1359.9,l_rad,MAF,-51.52489434
Below Harvell Dam,1359.9,e_comp,MAF,-45.19889613
Below Harvell Dam,1359.9,rh_spawn,MAF,-15.85867409
Below Harvell Dam,1359.9,smb_juv,Jan,-6.919608459
Below Harvell Dam,1359.9,smb_adult,Jan,-12.3063409
Below Harvell Dam,1359.9,smb_spawn,Jan,63.34814365
Below Harvell Dam,1359.9,rbs_spawn,Jan,45.1704983
Below Harvell Dam,1359.9,nh_adult,Jan,-49.04611585
Below Harvell Dam,1359.9,nh_spawn,Jan,-54.57320539
Below Harvell Dam,1359.9,bd_high_grad,Jan,44.18060113
Below Harvell Dam,1359.9,bd_low_grad,Jan,82.17321106
Below Harvell Dam,1359.9,shallow_slow,Jan,-17.49668764
Below Harvell Dam,1359.9,shallow_fast,Jan,51.88262073
Below Harvell Dam,1359.9,deep_slow,Jan,21.71091565
Below Harvell Dam,1359.9,deep_fast,Jan,-26.68230837
Below Harvell Dam,1359.9,as_spawn,Jan,-60.36644071
Below Harvell Dam,1359.9,as_juv,Jan,2.536110545
Below Harvell Dam,1359.9,l_rad,Jan,-49.92667153
Below Harvell Dam,1359.9,e_comp,Jan,-36.8723946
Below Harvell Dam,1359.9,rh_spawn,Jan,-2.313393959
Below Harvell Dam,1359.9,smb_juv,Feb,2.341647863
Below Harvell Dam,1359.9,smb_adult,Feb,-8.421601304
Below Harvell Dam,1359.9,smb_spawn,Feb,42.5289008
Below Harvell Dam,1359.9,rbs_spawn,Feb,46.34925874
Below Harvell Dam,1359.9,nh_adult,Feb,-44.55675383
Below Harvell Dam,1359.9,nh_spawn,Feb,-58.54371412
Below Harvell Dam,1359.9,bd_high_grad,Feb,112.4705488
Below Harvell Dam,1359.9,bd_low_grad,Feb,98.10503027
Below Harvell Dam,1359.9,shallow_slow,Feb,2.266245362
Below Harvell Dam,1359.9,shallow_fast,Feb,96.65922404
Below Harvell Dam,1359.9,deep_slow,Feb,39.49468889
Below Harvell Dam,1359.9,deep_fast,Feb,-8.469598429
Below Harvell Dam,1359.9,as_spawn,Feb,-58.755721
Below Harvell Dam,1359.9,as_juv,Feb,6.397079832
Below Harvell Dam,1359.9,l_rad,Feb,-43.87313282
Below Harvell Dam,1359.9,e_comp,Feb,-24.96231039
Below Harvell Dam,1359.9,rh_spawn,Feb,-1.863291404
Below Harvell Dam,1359.9,smb_juv,Mar,3.8463562
Below Harvell Dam,1359.9,smb_adult,Mar,-6.912261136
Below Harvell Dam,1359.9,smb_spawn,Mar,34.81709868
Below Harvell Dam,1359.9,rbs_spawn,Mar,50.86833703
Below Harvell Dam,1359.9,nh_adult,Mar,-41.28490297
Below Harvell Dam,1359.9,nh_spawn,Mar,-57.80463258
Below Harvell Dam,1359.9,bd_high_grad,Mar,126.7411234
Below Harvell Dam,1359.9,bd_low_grad,Mar,101.7502773
Below Harvell Dam,1359.9,shallow_slow,Mar,31.87083644
Below Harvell Dam,1359.9,shallow_fast,Mar,96.51836959
Below Harvell Dam,1359.9,deep_slow,Mar,37.94564246
Below Harvell Dam,1359.9,deep_fast,Mar,-2.123816966
Below Harvell Dam,1359.9,as_spawn,Mar,-57.85364888
Below Harvell Dam,1359.9,as_juv,Mar,6.382640926
Below Harvell Dam,1359.9,l_rad,Mar,-40.4783726
Below Harvell Dam,1359.9,e_comp,Mar,-19.2845745
Below Harvell Dam,1359.9,rh_spawn,Mar,-0.994934675
Below Harvell Dam,1359.9,smb_juv,Apr,3.163384312
Below Harvell Dam,1359.9,smb_adult,Apr,-7.453821617
Below Harvell Dam,1359.9,smb_spawn,Apr,38.15769269
Below Harvell Dam,1359.9,rbs_spawn,Apr,49.33944113
Below Harvell Dam,1359.9,nh_adult,Apr,-42.82641126
Below Harvell Dam,1359.9,nh_spawn,Apr,-58.05137058
Below Harvell Dam,1359.9,bd_high_grad,Apr,124.4016565
Below Harvell Dam,1359.9,bd_low_grad,Apr,102.3915323
Below Harvell Dam,1359.9,shallow_slow,Apr,17.49381195
Below Harvell Dam,1359.9,shallow_fast,Apr,99.00904493
Below Harvell Dam,1359.9,deep_slow,Apr,38.66370981
Below Harvell Dam,1359.9,deep_fast,Apr,-4.93896884
Below Harvell Dam,1359.9,as_spawn,Apr,-58.19104977
Below Harvell Dam,1359.9,as_juv,Apr,6.40047363
Below Harvell Dam,1359.9,l_rad,Apr,-42.12732806
Below Harvell Dam,1359.9,e_comp,Apr,-21.9019718
Below Harvell Dam,1359.9,rh_spawn,Apr,-1.221707364
Below Harvell Dam,1359.9,smb_juv,May,-14.45548211
Below Harvell Dam,1359.9,smb_adult,May,-17.14768093
Below Harvell Dam,1359.9,smb_spawn,May,82.07320695
Below Harvell Dam,1359.9,rbs_spawn,May,53.78193991
Below Harvell Dam,1359.9,nh_adult,May,-49.73890454
Below Harvell Dam,1359.9,nh_spawn,May,-48.8450147
Below Harvell Dam,1359.9,bd_high_grad,May,33.52456994
Below Harvell Dam,1359.9,bd_low_grad,May,65.03533682
Below Harvell Dam,1359.9,shallow_slow,May,-25.33012688
Below Harvell Dam,1359.9,shallow_fast,May,6.016814439
Below Harvell Dam,1359.9,deep_slow,May,8.157491508
Below Harvell Dam,1359.9,deep_fast,May,-33.22203748
Below Harvell Dam,1359.9,as_spawn,May,-61.3469654
Below Harvell Dam,1359.9,as_juv,May,-1.319556797
Below Harvell Dam,1359.9,l_rad,May,-51.9630998
Below Harvell Dam,1359.9,e_comp,May,-41.15058386
Below Harvell Dam,1359.9,rh_spawn,May,-3.091934937
Below Harvell Dam,1359.9,smb_juv,Jun,-30.93171107
Below Harvell Dam,1359.9,smb_adult,Jun,-38.21258189
Below Harvell Dam,1359.9,smb_spawn,Jun,5.404761784
Below Harvell Dam,1359.9,rbs_spawn,Jun,-0.48653266
Below Harvell Dam,1359.9,nh_adult,Jun,-53.7611946
Below Harvell Dam,1359.9,nh_spawn,Jun,-63.57055376
Below Harvell Dam,1359.9,bd_high_grad,Jun,9.870337174
Below Harvell Dam,1359.9,bd_low_grad,Jun,11.13857831
Below Harvell Dam,1359.9,shallow_slow,Jun,149.7907779
Below Harvell Dam,1359.9,shallow_fast,Jun,-33.65609219
Below Harvell Dam,1359.9,deep_slow,Jun,-13.08312672
Below Harvell Dam,1359.9,deep_fast,Jun,-43.11536281
Below Harvell Dam,1359.9,as_spawn,Jun,-76.99922282
Below Harvell Dam,1359.9,as_juv,Jun,-16.07092374
Below Harvell Dam,1359.9,l_rad,Jun,-50.60161512
Below Harvell Dam,1359.9,e_comp,Jun,-43.48394995
Below Harvell Dam,1359.9,rh_spawn,Jun,-13.47567641
Below Harvell Dam,1359.9,smb_juv,Jul,-32.19809071
Below Harvell Dam,1359.9,smb_adult,Jul,-39.59984986
Below Harvell Dam,1359.9,smb_spawn,Jul,-8.006319031
Below Harvell Dam,1359.9,rbs_spawn,Jul,-11.42350598
Below Harvell Dam,1359.9,nh_adult,Jul,-52.78204489
Below Harvell Dam,1359.9,nh_spawn,Jul,-62.73746147
Below Harvell Dam,1359.9,bd_high_grad,Jul,-22.71516704
Below Harvell Dam,1359.9,bd_low_grad,Jul,-1.254271945
Below Harvell Dam,1359.9,shallow_slow,Jul,95.67223329
Below Harvell Dam,1359.9,shallow_fast,Jul,-41.3769321
Below Harvell Dam,1359.9,deep_slow,Jul,-15.58140322
Below Harvell Dam,1359.9,deep_fast,Jul,-44.88652323
Below Harvell Dam,1359.9,as_spawn,Jul,-84.11792371
Below Harvell Dam,1359.9,as_juv,Jul,-21.0949064
Below Harvell Dam,1359.9,l_rad,Jul,-52.71263898
Below Harvell Dam,1359.9,e_comp,Jul,-46.25967954
Below Harvell Dam,1359.9,rh_spawn,Jul,-17.24710199
Below Harvell Dam,1359.9,smb_juv,Aug,-32.97934362
Below Harvell Dam,1359.9,smb_adult,Aug,-41.53991867
Below Harvell Dam,1359.9,smb_spawn,Aug,-11.24957764
Below Harvell Dam,1359.9,rbs_spawn,Aug,-11.57459765
Below Harvell Dam,1359.9,nh_adult,Aug,-46.70803354
Below Harvell Dam,1359.9,nh_spawn,Aug,-50.9479922
Below Harvell Dam,1359.9,bd_high_grad,Aug,-39.77649549
Below Harvell Dam,1359.9,bd_low_grad,Aug,-12.36352471
Below Harvell Dam,1359.9,shallow_slow,Aug,66.93207729
Below Harvell Dam,1359.9,shallow_fast,Aug,-54.52800626
Below Harvell Dam,1359.9,deep_slow,Aug,-18.30906461
Below Harvell Dam,1359.9,deep_fast,Aug,-48.02442365
Below Harvell Dam,1359.9,as_spawn,Aug,-84.9637842
Below Harvell Dam,1359.9,as_juv,Aug,-28.21468574
Below Harvell Dam,1359.9,l_rad,Aug,-57.44018272
Below Harvell Dam,1359.9,e_comp,Aug,-51.0926812
Below Harvell Dam,1359.9,rh_spawn,Aug,-21.96691488
Below Harvell Dam,1359.9,smb_juv,Sep,-32.88227862
Below Harvell Dam,1359.9,smb_adult,Sep,-41.10152314
Below Harvell Dam,1359.9,smb_spawn,Sep,-10.50578546
Below Harvell Dam,1359.9,rbs_spawn,Sep,-11.83891834
Below Harvell Dam,1359.9,nh_adult,Sep,-48.57183725
Below Harvell Dam,1359.9,nh_spawn,Sep,-54.83402219
Below Harvell Dam,1359.9,bd_high_grad,Sep,-36.27608101
Below Harvell Dam,1359.9,bd_low_grad,Sep,-9.941415196
Below Harvell Dam,1359.9,shallow_slow,Sep,73.61049512
Below Harvell Dam,1359.9,shallow_fast,Sep,-52.06386355
Below Harvell Dam,1359.9,deep_slow,Sep,-17.7810701
Below Harvell Dam,1359.9,deep_fast,Sep,-47.11582595
Below Harvell Dam,1359.9,as_spawn,Sep,-84.74033075
Below Harvell Dam,1359.9,as_juv,Sep,-26.43463152
Below Harvell Dam,1359.9,l_rad,Sep,-56.13834403
Below Harvell Dam,1359.9,e_comp,Sep,-49.83598783
Below Harvell Dam,1359.9,rh_spawn,Sep,-20.90260249
Below Harvell Dam,1359.9,smb_juv,Oct,-32.72505726
Below Harvell Dam,1359.9,smb_adult,Oct,-41.50522842
Below Harvell Dam,1359.9,smb_spawn,Oct,-11.67995993
Below Harvell Dam,1359.9,rbs_spawn,Oct,-11.53547444
Below Harvell Dam,1359.9,nh_adult,Oct,-46.01587934
Below Harvell Dam,1359.9,nh_spawn,Oct,-49.99536355
Below Harvell Dam,1359.9,bd_high_grad,Oct,-39.95915148
Below Harvell Dam,1359.9,bd_low_grad,Oct,-12.82344677
Below Harvell Dam,1359.9,shallow_slow,Oct,61.81428957
Below Harvell Dam,1359.9,shallow_fast,Oct,-52.28960378
Below Harvell Dam,1359.9,deep_slow,Oct,-18.25758199
Below Harvell Dam,1359.9,deep_fast,Oct,-48.33359589
Below Harvell Dam,1359.9,as_spawn,Oct,-85.55175823
Below Harvell Dam,1359.9,as_juv,Oct,-28.70051635
Below Harvell Dam,1359.9,l_rad,Oct,-57.69104409
Below Harvell Dam,1359.9,e_comp,Oct,-51.22346621
Below Harvell Dam,1359.9,rh_spawn,Oct,-22.02136999
Below Harvell Dam,1359.9,smb_juv,Nov,-30.60647717
Below Harvell Dam,1359.9,smb_adult,Nov,-37.77851829
Below Harvell Dam,1359.9,smb_spawn,Nov,7.966414271
Below Harvell Dam,1359.9,rbs_spawn,Nov,0.812505181
Below Harvell Dam,1359.9,nh_adult,Nov,-52.42460944
Below Harvell Dam,1359.9,nh_spawn,Nov,-58.28248764
Below Harvell Dam,1359.9,bd_high_grad,Nov,17.78884209
Below Harvell Dam,1359.9,bd_low_grad,Nov,14.45769151
Below Harvell Dam,1359.9,shallow_slow,Nov,141.4664868
Below Harvell Dam,1359.9,shallow_fast,Nov,-39.19007628
Below Harvell Dam,1359.9,deep_slow,Nov,-12.71638675
Below Harvell Dam,1359.9,deep_fast,Nov,-42.41145339
Below Harvell Dam,1359.9,as_spawn,Nov,-75.70465013
Below Harvell Dam,1359.9,as_juv,Nov,-14.79680766
Below Harvell Dam,1359.9,l_rad,Nov,-51.32090639
Below Harvell Dam,1359.9,e_comp,Nov,-43.00022233
Below Harvell Dam,1359.9,rh_spawn,Nov,-12.27302449
Below Harvell Dam,1359.9,smb_juv,Dec,-28.5023395
Below Harvell Dam,1359.9,smb_adult,Dec,-33.96661542
Below Harvell Dam,1359.9,smb_spawn,Dec,35.37635959
Below Harvell Dam,1359.9,rbs_spawn,Dec,17.805945
Below Harvell Dam,1359.9,nh_adult,Dec,-50.49052738
Below Harvell Dam,1359.9,nh_spawn,Dec,-50.11526563
Below Harvell Dam,1359.9,bd_high_grad,Dec,34.34810749
Below Harvell Dam,1359.9,bd_low_grad,Dec,26.88134221
Below Harvell Dam,1359.9,shallow_slow,Dec,99.79661176
Below Harvell Dam,1359.9,shallow_fast,Dec,-41.74711683
Below Harvell Dam,1359.9,deep_slow,Dec,-12.32263822
Below Harvell Dam,1359.9,deep_fast,Dec,-39.9245748
Below Harvell Dam,1359.9,as_spawn,Dec,-67.08023522
Below Harvell Dam,1359.9,as_juv,Dec,-10.73080434
Below Harvell Dam,1359.9,l_rad,Dec,-51.91513571
Below Harvell Dam,1359.9,e_comp,Dec,-43.04937586
Below Harvell Dam,1359.9,rh_spawn,Dec,-8.620074785
Craig,312.9,bj_juv,MAF,-37.75433638
Craig,312.9,bj_adult,MAF,-64.49558725
Craig,312.9,csr_adult,MAF,-76.68686333
Craig,312.9,chub_spp._spawn,MAF,-63.05681983
Craig,312.9,ff_juv,MAF,-0.45166877
Craig,312.9,nh_spawn,MAF,-45.1440522
Craig,312.9,rfs_yoy,MAF,-20.85603488
